,state,region,lat,lon,area_m2,price_brl
7614,Santa Catarina,South,-26.985996,-48.636383,139,1217781.96
7615,Santa Catarina,South,-26.985996,-48.636383,140,913286.82
7616,Santa Catarina,South,-28.680199,-49.3582507,115,298944.22
7617,Santa Catarina,South,-27.437883,-48.482391,160,1163053.82
7618,Santa Catarina,South,-26.97504,-48.646408,90,479101.27
7619,Santa Catarina,South,-27.11063688,-48.61125209,211,1362953.71
7620,Santa Catarina,South,-26.985996,-48.636383,65,479101.27
7621,Santa Catarina,South,-27.4983567,-48.4613003,,279475.72
7622,Santa Catarina,South,-27.425056,-48.404297,150,479101.27
7623,Santa Catarina,South,-26.985996,-48.636383,98,778539.59
7624,Santa Catarina,South,-26.754795,-48.729183,,359325.95
7625,Santa Catarina,South,-26.985996,-48.636383,227,1297565.98
7626,Santa Catarina,South,-26.908548,-48.655693,79,519026.39
7627,Santa Catarina,South,-27.160427,-48.50872,72,439173.95
7628,Santa Catarina,South,-26.966631,-48.636383,130,898314.91
7629,Santa Catarina,South,-26.985996,-48.636383,82,898314.91
7630,Santa Catarina,South,-26.966631,-48.636383,171,748595.73
7631,Santa Catarina,South,-26.97504,-48.646408,64,434185.54
7632,Santa Catarina,South,-26.929674,-48.641396,55,307111.88
7633,Santa Catarina,South,-26.985996,-48.636383,116,648782.97
7634,Santa Catarina,South,-26.966631,-48.636383,190,838427.23
7635,Santa Catarina,South,-26.985996,-48.636383,250,998127.67
7636,Santa Catarina,South,-27.608465,-48.594082,84,1110554.87
7637,Santa Catarina,South,-26.985996,-48.636383,,1147846.81
7638,Santa Catarina,South,-26.985996,-48.636383,,598876.59
7639,Santa Catarina,South,-26.985996,-48.636383,134,1320522.91
7640,Santa Catarina,South,-26.985996,-48.636383,114,1387397.48
7641,Santa Catarina,South,-27.488176,-48.413792,,479101.27
7642,Santa Catarina,South,-27.00953,-48.63266,142,678726.79
7643,Santa Catarina,South,-26.985996,-48.636383,129,918277.46
7644,Santa Catarina,South,-27.767431,-48.631371,80,443168.68
7645,Santa Catarina,South,-27.435596,-48.407478,80,283977.3
7646,Santa Catarina,South,-27.106749,-48.628864,135,633016.27
7647,Santa Catarina,South,-27.106749,-48.628864,167,793511.5
7648,Santa Catarina,South,-26.97504,-48.646408,73,474110.62
7649,Santa Catarina,South,-26.99839,-48.632233,134,1292575.33
7650,Santa Catarina,South,-27.580263,-48.541233,,648782.97
7651,Santa Catarina,South,-27.106749,-48.628864,121,508735.09
7652,Santa Catarina,South,-26.985996,-48.636383,131,1229776.13
7653,Santa Catarina,South,-27.018064,-48.583778,120,878352.35
7654,Santa Catarina,South,-26.985996,-48.636383,60,269494.46
7655,Santa Catarina,South,-26.985996,-48.636383,136,998127.67
7656,Santa Catarina,South,-27.106749,-48.628864,192,1087959.16
7657,Santa Catarina,South,-26.985996,-48.636383,126,1097940.43
7658,Santa Catarina,South,-27.42734353,-48.40203505,94,343567.28
7659,Santa Catarina,South,-26.985996,-48.636383,140,878352.35
7660,Santa Catarina,South,-26.985996,-48.636383,80,548970.21
7661,Santa Catarina,South,-26.985996,-48.636383,168,1097940.43
7662,Santa Catarina,South,-27.62615,-48.667042,200,449157.45
7663,Santa Catarina,South,-26.995173,-48.645153,70,409232.33
7664,Santa Catarina,South,-27.1301193,-48.5991931,103,548970.21
7665,Santa Catarina,South,-26.946335,-48.629368,137,1397378.74
7666,Santa Catarina,South,-27.106749,-48.628864,223,797580.31
7667,Santa Catarina,South,-27.106749,-48.628864,,948221.29
7668,Santa Catarina,South,-26.929674,-48.641396,53,295677.33
7669,Santa Catarina,South,-26.7697853,-48.676757,134,403838.12
7670,Santa Catarina,South,-27.445972,-48.403809,120,349344.66
7671,Santa Catarina,South,-27.643709,-48.676495,91,330870.63
7672,Santa Catarina,South,-26.985996,-48.636383,154,838427.23
7673,Santa Catarina,South,-26.985996,-48.636383,110,773548.94
7674,Santa Catarina,South,-28.697943,-49.347435,88,428464.27
7675,Santa Catarina,South,-26.946136,-48.630657,70,449157.45
7676,Santa Catarina,South,-26.985996,-48.636383,,429194.89
7677,Santa Catarina,South,-27.488176,-48.413792,160,359325.95
7678,Santa Catarina,South,-29.181389,-49.62991,200,269494.46
7679,Santa Catarina,South,-26.985996,-48.636383,126,688708.09
7680,Santa Catarina,South,-27.748068,-48.627838,96,503056.32
7681,Santa Catarina,South,-26.985996,-48.636383,143,1522144.71
7682,Santa Catarina,South,-27.57527,-48.538242,117,1293930.8
7683,Santa Catarina,South,-27.1520201,-48.5972878,,384279.13
7684,Santa Catarina,South,-27.106749,-48.628864,115,691572.79
7685,Santa Catarina,South,-26.985996,-48.636383,131,1097940.43
7686,Santa Catarina,South,-27.106749,-48.628864,125,696693.11
7687,Santa Catarina,South,-26.985996,-48.636383,103,678726.79
7688,Santa Catarina,South,-26.985996,-48.636383,82,369307.22
7689,Santa Catarina,South,-27.017061,-48.601307,,339363.39
7690,Santa Catarina,South,-27.106749,-48.628864,190,1044931.18
7691,Santa Catarina,South,-26.985996,-48.636383,78,399251.07
7692,Santa Catarina,South,-26.985996,-48.636383,,1297565.98
7693,Santa Catarina,South,-26.903387,-48.676495,83,389269.77
7694,Santa Catarina,South,-26.985996,-48.636383,130,1587023
7695,Santa Catarina,South,-26.985996,-48.636383,117,797503.99
7696,Santa Catarina,South,-26.985996,-48.636383,173,1227697.04
7697,Santa Catarina,South,-26.985996,-48.636383,158,1505245.42
7698,Santa Catarina,South,-26.985996,-48.636383,123,998127.67
7699,Santa Catarina,South,-27.024578,-48.650814,,259513.19
7700,Santa Catarina,South,-26.985996,-48.636383,123,1167809.37
7701,Santa Catarina,South,-27.6406007,-48.6541261,120,339363.39
7702,Santa Catarina,South,-27.435427,-48.462166,65,444558.7
7703,Santa Catarina,South,-26.985996,-48.636383,,474110.62
7704,Santa Catarina,South,-26.985996,-48.636383,153,898314.91
7705,Santa Catarina,South,-26.80398,-48.648914,112,329382.13
7706,Santa Catarina,South,-27.767431,-48.631371,76,291005.74
7707,Santa Catarina,South,-27.012741,-48.616337,240,678726.79
7708,Santa Catarina,South,-26.985996,-48.636383,131,1097940.43
7709,Santa Catarina,South,-27.4248059,-48.4058219,140,369307.22
7710,Santa Catarina,South,-26.985996,-48.636383,65,456144.34
7711,Santa Catarina,South,-26.985996,-48.636383,241,1497191.5
7712,Santa Catarina,South,-26.97504,-48.646408,141,848408.53
7713,Santa Catarina,South,-28.487606,-48.839741,94,413293.72
7714,Santa Catarina,South,-27.748068,-48.627838,86,476106.9
7715,Santa Catarina,South,-27.106749,-48.628864,140,656236.96
7716,Santa Catarina,South,-26.985996,-48.636383,128,918277.46
7717,Santa Catarina,South,-27.42698534,-48.42554569,,272590.73
7718,Santa Catarina,South,-28.13799342,-48.64949237,,686524.82
7719,Santa Catarina,South,-27.488176,-48.413792,200,738614.47
7720,Santa Catarina,South,-28.683505,-49.3495587,135,403149.75
7721,Santa Catarina,South,-27.02221,-48.6478,121,469120.01
7722,Santa Catarina,South,-27.4825667,-48.4051735,180,383646.22
7723,Santa Catarina,South,-26.82379023,-48.62267224,80,279475.72
7724,Santa Catarina,South,-26.985996,-48.636383,214,1592013.65
7725,Santa Catarina,South,-26.985996,-48.636383,175,1597004.3
7726,Santa Catarina,South,-26.985996,-48.636383,145,1646910.68
7727,Santa Catarina,South,-26.754795,-48.729183,165,1182781.28
7728,Santa Catarina,South,-26.903387,-48.676495,,432189.26
7729,Santa Catarina,South,-26.966631,-48.636383,,897316.78
7730,Santa Catarina,South,-26.985996,-48.636383,121,938240.02
7731,Santa Catarina,South,-26.985996,-48.636383,168,1497191.5
7732,Santa Catarina,South,-27.4369422,-48.3962096,,504797.64
7733,Santa Catarina,South,-26.966631,-48.636383,,919275.59
7734,Santa Catarina,South,-26.985996,-48.636383,110,1048034.05
7735,Santa Catarina,South,-26.985996,-48.636383,122,948221.29
7736,Santa Catarina,South,-27.748068,-48.627838,162,810417.79
7737,Santa Catarina,South,-26.985996,-48.636383,134,1492200.89
7738,Santa Catarina,South,-27.1282517,-48.6054717,138,484605.74
7739,Santa Catarina,South,-26.985996,-48.636383,140,848408.53
7740,Santa Catarina,South,-27.445972,-48.403809,180,424803.12
7741,Santa Catarina,South,-26.929674,-48.641396,137,598876.59
7742,Santa Catarina,South,-28.16372752,-48.66879345,90,484605.74
7743,Santa Catarina,South,-26.985996,-48.636383,100,1247659.6
7744,Santa Catarina,South,-26.929674,-48.641396,,277978.55
7745,Santa Catarina,South,-28.68364,-49.382748,93,349767.86
7746,Santa Catarina,South,-26.985996,-48.636383,,1497191.5
7747,Santa Catarina,South,-26.985996,-48.636383,,688708.09
7748,Santa Catarina,South,-26.903387,-48.676495,66,427750.6
7749,Santa Catarina,South,-27.42113454,-48.40529696,,484605.74
7750,Santa Catarina,South,-27.106749,-48.628864,160,947023.54
7751,Santa Catarina,South,-27.1295403,-48.6014656,95,380617.43
7752,Santa Catarina,South,-26.690428,-48.739223,178,748595.73
7753,Santa Catarina,South,-26.985996,-48.636383,113,748596.76
7754,Santa Catarina,South,-26.2613252,-49.3794363,78,277638.7
7755,Santa Catarina,South,-27.584118,-48.499092,69,379288.51
7756,Santa Catarina,South,-27.106749,-48.628864,130,1029787.25
7757,Santa Catarina,South,-26.985996,-48.636383,120,1397378.74
7758,Santa Catarina,South,-27.4208882,-48.402866,86,448825.69
7759,Santa Catarina,South,-26.985996,-48.636383,90,548970.21
7760,Santa Catarina,South,-27.4433551,-48.4108747,186,267542.73
7761,Santa Catarina,South,-26.966631,-48.636383,137,953211.93
7762,Santa Catarina,South,-27.629776,-48.682014,241,598876.59
7763,Santa Catarina,South,-27.106749,-48.628864,,958202.55
7764,Santa Catarina,South,-26.985996,-48.636383,70,427797.52
7765,Santa Catarina,South,-27.43037648,-48.47668847,183,1353867.35
7766,Santa Catarina,South,-27.106749,-48.628864,,479101.27
7767,Santa Catarina,South,-26.985996,-48.636383,101,581908.43
7768,Santa Catarina,South,-26.985996,-48.636383,,1640921.91
7769,Santa Catarina,South,-27.160427,-48.50872,153,748595.73
7770,Santa Catarina,South,-27.039663,-48.654438,76,249531.9
7771,Santa Catarina,South,-26.985996,-48.636383,,848408.53
7772,Santa Catarina,South,-26.754795,-48.729183,,274485.1
7773,Santa Catarina,South,-27.160427,-48.50872,180,778539.59
7774,Santa Catarina,South,-26.966631,-48.636383,,848408.53
7775,Santa Catarina,South,-27.1170464,-48.6116688,70,251389.23
7776,Santa Catarina,South,-26.985996,-48.636383,125,1099287.9
7777,Santa Catarina,South,-27.445972,-48.403809,200,598876.59
7778,Santa Catarina,South,-26.985996,-48.636383,90,718651.91
7779,Santa Catarina,South,-26.75362308,-48.67939892,130,403838.12
7780,Santa Catarina,South,-28.876589,-49.456768,153,249531.9
7781,Santa Catarina,South,-26.985996,-48.636383,121,943230.64
7782,Santa Catarina,South,-26.985996,-48.636383,,648782.97
7783,Santa Catarina,South,-28.660141,-49.380547,123,334609.32
7784,Santa Catarina,South,-27.488176,-48.413792,100,282470.12
7785,Santa Catarina,South,-26.985996,-48.636383,130,1397378.74
7786,Santa Catarina,South,-26.985996,-48.636383,116,828445.97
7787,Santa Catarina,South,-26.985996,-48.636383,170,1382406.83
7788,Santa Catarina,South,-26.985996,-48.636383,116,948221.29
7789,Santa Catarina,South,-26.985996,-48.636383,130,1197753.22
7790,Santa Catarina,South,-26.690428,-48.739223,74,329382.13
7791,Santa Catarina,South,-26.97413,-48.64563,95,317404.59
7792,Santa Catarina,South,-26.985996,-48.636383,149,1147846.81
7793,Santa Catarina,South,-26.985996,-48.636383,100,1197753.22
7794,Santa Catarina,South,-26.985996,-48.636383,133,848408.53
7795,Santa Catarina,South,-26.916889,-49.073238,118,240687.51
7796,Santa Catarina,South,-26.985996,-48.636383,,748595.73
7797,Santa Catarina,South,-26.985996,-48.636383,77,758577.03
7798,Santa Catarina,South,-27.508335,-48.648739,93,347508.12
7799,Santa Catarina,South,-26.985996,-48.636383,88,499063.83
7800,Santa Catarina,South,-26.966631,-48.636383,79,348346.53
7801,Santa Catarina,South,-27.021681,-48.651993,190,1297565.98
7802,Santa Catarina,South,-27.4317589,-48.405364,,290455.14
7803,Santa Catarina,South,-26.966631,-48.636383,115,778539.59
7804,Santa Catarina,South,-27.11804828,-48.61021084,86,327916.56
7805,Santa Catarina,South,-27.106749,-48.628864,110,676428.86
7806,Santa Catarina,South,-27.748068,-48.627838,106,593885.94
7807,Santa Catarina,South,-26.985996,-48.636383,133,998127.67
7808,Santa Catarina,South,-27.018064,-48.583778,87,349344.66
7809,Santa Catarina,South,-26.985996,-48.636383,209,968183.85
7810,Santa Catarina,South,-26.966631,-48.636383,137,993137.02
7811,Santa Catarina,South,-26.985996,-48.636383,162,598876.59
7812,Santa Catarina,South,-27.711586,-48.503178,113,670097.74
7813,Santa Catarina,South,-26.985996,-48.636383,120,618839.15
7814,Santa Catarina,South,-27.5964785,-48.6410849,100,279475.72
7815,Santa Catarina,South,-27.4687463,-48.4681179,95,294447.66
7816,Santa Catarina,South,-26.985996,-48.636383,127,1197753.22
7817,Santa Catarina,South,-26.966631,-48.636383,,1347472.36
7818,Santa Catarina,South,-28.683674,-49.364536,223,792283.81
7819,Santa Catarina,South,-26.985996,-48.636383,80,379288.51
7820,Santa Catarina,South,-26.985996,-48.636383,131,1347472.36
7821,Santa Catarina,South,-26.985996,-48.636383,70,349344.66
7822,Santa Catarina,South,-26.924547,-48.681507,117,429194.89
7823,Santa Catarina,South,-28.19225571,-48.66546137,180,757196.48
7824,Santa Catarina,South,-26.0427605,-48.61332885,186,615853.13
7825,Santa Catarina,South,-27.767431,-48.631371,80,335695.5
7826,Santa Catarina,South,-27.4244664,-48.4009035,148,959115.56
7827,Santa Catarina,South,-27.423427,-48.4043886,224,1166531.88
7828,Santa Catarina,South,-26.985996,-48.636383,129,818464.67
7829,Santa Catarina,South,-27.106749,-48.628864,100,548970.21
7830,Santa Catarina,South,-26.985996,-48.636383,135,1360448.03
7831,Santa Catarina,South,-26.985996,-48.636383,230,648782.97
7832,Santa Catarina,South,-26.985996,-48.636383,109,778539.59
7833,Santa Catarina,South,-26.966631,-48.636383,113,1413433.48
7834,Santa Catarina,South,-26.985996,-48.636383,151,548970.21
7835,Santa Catarina,South,-26.929674,-48.641396,141,1277603.42
7836,Santa Catarina,South,-26.985996,-48.636383,117,583904.68
7837,Santa Catarina,South,-27.508335,-48.648739,,294447.66
7838,Santa Catarina,South,-26.985996,-48.636383,120,1297565.98
7839,Santa Catarina,South,-28.672323,-49.368217,110,341416.54
7840,Santa Catarina,South,-26.985996,-48.636383,158,698689.35
7841,Santa Catarina,South,-27.42764948,-48.45067876,72,393742.15
7842,Santa Catarina,South,-28.12799284,-48.65248571,85,323070.49
7843,Santa Catarina,South,-26.97504,-48.646408,75,469120.01
7844,Santa Catarina,South,-27.097623,-48.6133325,250,948221.29
7845,Santa Catarina,South,-27.106749,-48.628864,130,578914.03
7846,Santa Catarina,South,-27.02903,-48.652157,200,748595.73
7847,Santa Catarina,South,-26.985996,-48.636383,115,1177790.66
7848,Santa Catarina,South,-27.106749,-48.628864,,316710.05
7849,Santa Catarina,South,-26.966631,-48.636383,65,1147846.81
7850,Santa Catarina,South,-28.12309007,-48.6584039,95,353358.36
7851,Santa Catarina,South,-27.064003,-48.699066,77,514035.74
7852,Santa Catarina,South,-27.508335,-48.648739,93,330812.45
7853,Santa Catarina,South,-27.09184558,-48.61384725,105,530037.54
7854,Santa Catarina,South,-27.018064,-48.583778,80,479101.27
7855,Santa Catarina,South,-27.4322575,-48.4582115,,582536.51
7856,Santa Catarina,South,-27.432365,-48.4695401,72,302878.6
7857,Santa Catarina,South,-27.4524916,-48.4049202,102,349344.66
7858,Santa Catarina,South,-27.593763,-48.550373,105,1069992.85
7859,Santa Catarina,South,-26.985996,-48.636383,133,1447285.12
7860,Santa Catarina,South,-26.9601322,-48.6351288,103,567184.03
7861,Santa Catarina,South,-28.680588,-49.3587091,109,300577.14
7862,Santa Catarina,South,-26.754795,-48.729183,,740033.37
7863,Santa Catarina,South,-27.604425,-48.523319,57,329382.13
7864,Santa Catarina,South,-26.7301098,-53.5174546,156,698689.35
7865,Santa Catarina,South,-26.985996,-48.636383,180,848408.53
7866,Santa Catarina,South,-27.600845,-48.509674,70,523018.88
7867,Santa Catarina,South,-27.573681,-48.6105,75,279475.72
7868,Santa Catarina,South,-26.966631,-48.636383,120,848408.53
7869,Santa Catarina,South,-27.106749,-48.628864,167,1097940.43
7870,Santa Catarina,South,-26.985996,-48.636383,90,548970.21
7871,Santa Catarina,South,-27.0069752,-48.6326403,142,678726.79
7872,Santa Catarina,South,-26.985996,-48.636383,102,858389.79
7873,Santa Catarina,South,-27.59782,-48.607456,120,373550.26
7874,Santa Catarina,South,-26.985996,-48.636383,140,1097940.43
7875,Santa Catarina,South,-26.8272712,-48.6291197,150,658764.27
7876,Santa Catarina,South,-27.57527,-48.538242,101,886337.36
7877,Santa Catarina,South,-26.97504,-48.646408,75,439176.16
7878,Santa Catarina,South,-27.001451,-48.650887,72,274130.89
7879,Santa Catarina,South,-27.580896,-48.596298,67,489082.54
7880,Santa Catarina,South,-27.018064,-48.583778,,349344.66
7881,Santa Catarina,South,-27.0217562,-48.6470899,89,252398.8
7882,Santa Catarina,South,-27.441263,-48.501157,180,598876.59
7883,Santa Catarina,South,-26.966631,-48.636383,107,923782.13
7884,Santa Catarina,South,-27.767431,-48.631371,105,548970.21
7885,Santa Catarina,South,-26.985996,-48.636383,131,1407404.95
7886,Santa Catarina,South,-27.12454237,-48.6055163,142,699649.57
7887,Santa Catarina,South,-27.010326,-48.647366,73,340461.35
7888,Santa Catarina,South,-27.4298793,-48.4622266,88,403838.12
7889,Santa Catarina,South,-26.985996,-48.636383,115,1197753.22
7890,Santa Catarina,South,-27.508335,-48.648739,101,385259.31
7891,Santa Catarina,South,-26.985996,-48.636383,80,628820.41
7892,Santa Catarina,South,-27.488176,-48.413792,82,264503.81
7893,Santa Catarina,South,-27.6995016,-48.494265,104,399251.07
7894,Santa Catarina,South,-26.985996,-48.636383,160,948221.29
7895,Santa Catarina,South,-26.985996,-48.636383,88,588895.33
7896,Santa Catarina,South,-27.1308888,-48.6092679,126,954067.59
7897,Santa Catarina,South,-26.985996,-48.636383,100,848408.53
7898,Santa Catarina,South,-26.84361,-48.63563,150,459138.71
7899,Santa Catarina,South,-26.966631,-48.636383,128,1587023
7900,Santa Catarina,South,-27.448656,-48.409145,234,374297.86
7901,Santa Catarina,South,-27.018064,-48.583778,76,299438.28
7902,Santa Catarina,South,-27.106749,-48.628864,181,1008383.82
7903,Santa Catarina,South,-27.43091981,-48.46927305,87,474509.81
7904,Santa Catarina,South,-26.985996,-48.636383,115,1377416.18
7905,Santa Catarina,South,-27.064003,-48.699066,73,409232.33
7906,Santa Catarina,South,-26.985996,-48.636383,234,1065002.24
7907,Santa Catarina,South,-27.018064,-48.583778,74,379288.51
7908,Santa Catarina,South,-26.985996,-48.636383,135,718651.91
7909,Santa Catarina,South,-27.106749,-48.628864,186,907424.3
7910,Santa Catarina,South,-26.80398,-48.648914,146,262494.77
7911,Santa Catarina,South,-28.674482,-49.367123,92,251228.72
7912,Santa Catarina,South,-26.985996,-48.636383,93,548970.21
7913,Santa Catarina,South,-27.6316452,-48.6884986,197,698689.35
7914,Santa Catarina,South,-26.97504,-48.646408,69,379288.51
7915,Santa Catarina,South,-27.6190686,-48.6332576,108,359325.95
7916,Santa Catarina,South,-14.235004,-51.92528,103,595661.23
7917,Santa Catarina,South,-27.589149,-48.4958,120,548970.21
7918,Santa Catarina,South,-27.1542952,-48.5420467,,553960.86
7919,Santa Catarina,South,-26.985996,-48.636383,,848408.53
7920,Santa Catarina,South,-26.99895962,-48.62311397,,1211514.4
7921,Santa Catarina,South,-27.160427,-48.50872,250,848408.53
7922,Santa Catarina,South,-26.9987368,-48.6313699,95,748595.73
7923,Santa Catarina,South,-27.42993421,-48.46245153,88,484605.74
7924,Santa Catarina,South,-26.966631,-48.636383,117,898314.91
7925,Santa Catarina,South,-27.767431,-48.631371,245,918277.46
7926,Santa Catarina,South,-26.80398,-48.648914,100,353358.36
7927,Santa Catarina,South,-26.966631,-48.636383,,958202.55
7928,Santa Catarina,South,-26.985996,-48.636383,225,1197753.22
7929,Santa Catarina,South,-28.6816791,-49.3960834,,393691.49
7930,Santa Catarina,South,-27.133168,-48.60225691,117,560123.47
7931,Santa Catarina,South,-26.985996,-48.636383,137,1388395.6
7932,Santa Catarina,South,-26.929674,-48.641396,53,325830.79
7933,Santa Catarina,South,-26.985996,-48.636383,,379288.51
7934,Santa Catarina,South,-28.6900303,-49.3711923,169,450285.31
7935,Santa Catarina,South,-28.6910687,-49.3732151,130,575018.36
7936,Santa Catarina,South,-26.903387,-48.676495,66,382962.62
7937,Santa Catarina,South,-26.985996,-48.636383,60,379288.51
7938,Santa Catarina,South,-27.106749,-48.628864,,524017.01
7939,Santa Catarina,South,-27.440269,-48.501221,219,848408.53
7940,Santa Catarina,South,-27.433624,-48.4000832,135,494701.71
7941,Santa Catarina,South,-27.488176,-48.413792,,458140.59
7942,Santa Catarina,South,-26.985996,-48.636383,136,1212725.13
7943,Santa Catarina,South,-26.985996,-48.636383,250,998127.67
7944,Santa Catarina,South,-26.985996,-48.636383,150,1577041.74
7945,Santa Catarina,South,-26.985996,-48.636383,131,1557079.18
7946,Santa Catarina,South,-26.921085,-48.651772,84,1006112.68
7947,Santa Catarina,South,-28.1341357,-48.6491269,140,555277.43
7948,Santa Catarina,South,-26.985996,-48.636383,,470118.13
7949,Santa Catarina,South,-27.017061,-48.601307,126,551655.18
7950,Santa Catarina,South,-26.985996,-48.636383,141,1297565.98
7951,Santa Catarina,South,-27.62892,-48.686417,76,339363.39
7952,Santa Catarina,South,-26.80398,-48.648914,76,378598.22
7953,Santa Catarina,South,-27.43337678,-48.39830692,,349344.66
7954,Santa Catarina,South,-26.985996,-48.636383,119,1048034.05
7955,Santa Catarina,South,-27.603075,-48.587536,72,249531.9
7956,Santa Catarina,South,-27.106749,-48.628864,211,1347472.36
7957,Santa Catarina,South,-26.985996,-48.636383,136,1033062.14
7958,Santa Catarina,South,-27.445972,-48.403809,89,319400.84
7959,Santa Catarina,South,-26.80398,-48.648914,180,312974.53
7960,Santa Catarina,South,-28.13182713,-48.66203973,135,383646.22
7961,Santa Catarina,South,-26.985996,-48.636383,78,406119.84
7962,Santa Catarina,South,-26.966631,-48.636383,127,1347472.36
7963,Santa Catarina,South,-26.7762524,-48.6856313,100,349344.66
7964,Santa Catarina,South,-26.99721,-48.633877,65,254522.54
7965,Santa Catarina,South,-28.6916011,-49.3895905,59,245036.33
7966,Santa Catarina,South,-26.903387,-48.676495,,454148.07
7967,Santa Catarina,South,-27.577093,-48.528503,,678726.79
7968,Santa Catarina,South,-26.985996,-48.636383,88,444166.8
7969,Santa Catarina,South,-26.985996,-48.636383,90,648782.97
7970,Santa Catarina,South,-27.42834645,-48.47157629,138,696620.79
7971,Santa Catarina,South,-27.589823,-48.520092,84,309419.57
7972,Santa Catarina,South,-26.966631,-48.636383,202,838427.23
7973,Santa Catarina,South,-27.429541,-48.470078,145,898314.91
7974,Santa Catarina,South,-26.966631,-48.636383,88,578914.03
7975,Santa Catarina,South,-27.106749,-48.628864,233,1312473.95
7976,Santa Catarina,South,-26.985996,-48.636383,74,383646.22
7977,Santa Catarina,South,-27.445972,-48.403809,,279475.72
7978,Santa Catarina,South,-27.106749,-48.628864,98,494073.18
7979,Santa Catarina,South,-26.985996,-48.636383,,419213.6
7980,Santa Catarina,South,-27.064003,-48.699066,68,254522.54
7981,Santa Catarina,South,-28.943419,-49.507641,116,340086.05
7982,Santa Catarina,South,-27.5927378,-48.6202889,62,314410.19
7983,Santa Catarina,South,-28.684008,-49.376434,80,379288.51
7984,Santa Catarina,South,-26.946136,-48.630657,111,1554084.81
7985,Santa Catarina,South,-26.985996,-48.636383,98,748595.73
7986,Santa Catarina,South,-27.106749,-48.628864,140,731956.62
7987,Santa Catarina,South,-27.13561802,-48.6069987,114,546191.08
7988,Santa Catarina,South,-26.966631,-48.636383,110,668745.53
7989,Santa Catarina,South,-26.7593246,-48.68544199,59,252398.8
7990,Santa Catarina,South,-27.106749,-48.628864,172,996131.42
7991,Santa Catarina,South,-26.985996,-48.636383,85,399251.07
7992,Santa Catarina,South,-26.966631,-48.636383,139,1447285.12
7993,Santa Catarina,South,-27.1308888,-48.6092679,126,994451.39
7994,Santa Catarina,South,-26.985996,-48.636383,115,1197753.22
7995,Santa Catarina,South,-27.559727,-48.511223,90,548970.21
7996,Santa Catarina,South,-26.80398,-48.648914,116,262494.77
7997,Santa Catarina,South,-26.966631,-48.636383,135,1097940.43
7998,Santa Catarina,South,-27.106749,-48.628864,170,580517.3
7999,Santa Catarina,South,-28.777613,-49.263866,94,308744.83
8000,Santa Catarina,South,-26.9457292,-48.6304811,111,1158005.85
8001,Santa Catarina,South,-26.985996,-48.636383,139,828445.97
8002,Santa Catarina,South,-27.445972,-48.403809,80,519684.15
8003,Santa Catarina,South,-26.985996,-48.636383,137,848408.53
8004,Santa Catarina,South,-26.985996,-48.636383,117,1097940.43
8005,Santa Catarina,South,-26.78047547,-48.63440132,96,484605.74
8006,Santa Catarina,South,-27.599836,-48.508213,82,573164.84
8007,Santa Catarina,South,-27.748068,-48.627838,87,485090.04
8008,Santa Catarina,South,-27.007624,-48.653748,65,264503.81
8009,Santa Catarina,South,-27.106749,-48.628864,190,908635.8
8010,Santa Catarina,South,-26.97907967,-48.63591132,185,787484.34
8011,Santa Catarina,South,-26.985996,-48.636383,128,1646910.68
8012,Santa Catarina,South,-26.966631,-48.636383,168,1497191.5
8013,Santa Catarina,South,-27.4322575,-48.4582115,63,328118.46
8014,Santa Catarina,South,-26.985996,-48.636383,90,618839.15
8015,Santa Catarina,South,-26.966631,-48.636383,85,688708.09
8016,Santa Catarina,South,-26.985996,-48.636383,179,1467247.68
8017,Santa Catarina,South,-28.487606,-48.839741,90,557049.04
8018,Santa Catarina,South,-26.985996,-48.636383,85,553960.86
8019,Santa Catarina,South,-27.106749,-48.628864,244,1309445.17
8020,Santa Catarina,South,-26.985996,-48.636383,,1257640.86
8021,Santa Catarina,South,-27.4546811,-48.4007313,143,279475.72
8022,Santa Catarina,South,-26.985996,-48.636383,187,924515.76
8023,Santa Catarina,South,-27.4460331,-48.4862242,,740008.87
8024,Santa Catarina,South,-27.5100992,-48.5166472,130,1197753.22
8025,Santa Catarina,South,-26.946136,-48.630657,137,1650903.17
8026,Santa Catarina,South,-26.99928,-48.64489,,978165.11
8027,Santa Catarina,South,-26.929674,-48.641396,160,1072987.25
8028,Santa Catarina,South,-28.487606,-48.839741,145,468835.53
8029,Santa Catarina,South,-26.908548,-48.655693,97,748595.73
8030,Santa Catarina,South,-26.985996,-48.636383,106,1097940.43
8031,Santa Catarina,South,-26.985996,-48.636383,240,1597004.3
8032,Santa Catarina,South,-26.985996,-48.636383,90,598876.59
8033,Santa Catarina,South,-27.681934,-48.498753,250,848408.53
8034,Santa Catarina,South,-26.985996,-48.636383,190,1090362.98
8035,Santa Catarina,South,-26.985996,-48.636383,134,1325513.56
8036,Santa Catarina,South,-26.754795,-48.729183,150,349344.66
8037,Santa Catarina,South,-27.6995016,-48.494265,81,319400.84
8038,Santa Catarina,South,-27.445972,-48.403809,60,264503.81
8039,Santa Catarina,South,-26.906027,-48.663803,77,484091.92
8040,Santa Catarina,South,-27.106749,-48.628864,140,908635.8
8041,Santa Catarina,South,-26.94914175,-48.63151098,94,726908.65
8042,Santa Catarina,South,-27.767431,-48.631371,67,394260.42
8043,Santa Catarina,South,-26.985996,-48.636383,197,593885.94
