operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1295466,-86.8170132",9500000,MXN,9414060.32,500521.59,739,582,677.2957916,16323.02405,2,,,http://cancun.properati.com.mx/b3s8_venta_casa_cancun
sell,house,|Iztapalapa|Distrito Federal|México|,"19.381483,-99.11347",3300000,MXN,3270147.18,173865.39,,250,,13200,,,,http://apatlaco.properati.com.mx/ovky_venta_casa_apatlaco_neonatologos_12_eduardo-moncada-perez
sell,house,|Benito Juárez|Quintana Roo|México|,"21.161908,-86.8515279",4100000,MXN,4063873.78,216065.81,90,261,2400.731222,15708.81226,,,,http://cancun.properati.com.mx/o0iz_venta_casa_cancun_the-top-real-estate
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.452621,-99.154479",992924,MXN,983941.66,52313.67,,65,,15275.75385,,,,http://cuauhtemoc.properati.com.mx/qvr3_venta_departamento_cuauhtemoc_dr-enrique-gonzalez-martinez_246_ivan-andres-martinez
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.626583,-87.078659",155000,USD,2915317.5,155000,100,100,1550,1550,,,,http://playa-del-carmen.properati.com.mx/pkp6_venta_departamento_playa-del-carmen_vivan-las-casas
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,4850000,MXN,4807265.26,255590.04,0,60,,80833.33333,,,,http://miguel-hidalgo-df.properati.com.mx/ozql_venta_departamento_miguel-hidalgo_bh-bienes-raices
sell,apartment,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",1784569,MXN,1768425.2,94022.66,,57,,31308.22807,,,,http://benito-juarez.properati.com.mx/oc4c_venta_departamento_benito-juarez_inventario-inmobiliario-7
sell,apartment,|Iztapalapa|Distrito Federal|México|,,999850,MXN,990805.07,52678.58,,65,,15382.30769,,,,http://iztapalapa.properati.com.mx/ph24_venta_departamento_iztapalapa_eje-vial-cinco-sur_850_luis-fdo-montes
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.38462941,-99.0717371553",650000,MXN,644272.56,34254.33,55,55,622.806,11818.18182,,,,http://iztapalapa.properati.com.mx/cuq9_venta_departamento_iztapalapa
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.470991,-99.168165",837810,MXN,830230.88,44141.26,,70,,11968.71429,,,,http://azcapotzalco.properati.com.mx/pwws_venta_departamento_azcapotzalco_cuitlahuac_458_victor-alberto-ramirez-diaz
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.4501313187,-99.1259557756",230000,MXN,227973.31,12120.76,12,42,1010.063333,5476.190476,,,,http://venustiano-carranza.properati.com.mx/cjnw_venta_departamento_venustiano-carranza
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.365175,-99.230064",2860000,MXN,2834127.6,150683.34,,60,,47666.66667,,,,http://alvaro-obregon.properati.com.mx/qcyy_venta_casa_alvaro-obregon_santa-lucia_0_jose-maria
sell,store,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",55000,USD,1034467.5,55000,54,54,1018.518519,1018.518519,,,,http://cancun.properati.com.mx/pgja_venta_local_cancun_century-21-caribbean-paradise
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1500965,-86.8409928",325000,USD,6112762.5,325000,839,287,387.3659118,1132.404181,2,,,http://cancun.properati.com.mx/b87q_venta_casa_cancun
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.465454,-99.162665",1430633,MXN,1417691.06,75375.02,,90,,15895.92222,,,,http://azcapotzalco.properati.com.mx/qcqr_venta_departamento_azcapotzalco_mandarina_58_patricia-macias
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.371342,-99.253616",10300000,MXN,10206823.36,542670.78,,105,,98095.2381,,,,http://lomas-de-santa-fe.properati.com.mx/pqdm_venta_departamento_lomas-de-santa-fe_inventario-inmobiliario-7
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.474066,-99.137224",1500000,MXN,1486430.48,79029.72,,62,,24193.54839,,,,http://gustavo-a-madero.properati.com.mx/fv1b_venta_departamento_gustavo-a-madero_av-politecnico_4903
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.456993,-99.118637",931000,MXN,922577.8,49051.11,,56,,16625,,,,http://venustiano-carranza.properati.com.mx/od27_venta_departamento_venustiano-carranza_inventario-inmobiliario-8
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.489048,-99.093192",1195333,MXN,1184800.45,62992.82,,257,,4651.101167,,,,http://gustavo-a-madero.properati.com.mx/r3e1_venta_casa_gustavo-a-madero_eduardo-molina_5_remate-bancario_e2b
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.444578,-99.17637",1824449,MXN,1808373.13,96146.59,,55,,33171.8,,,,http://anahuac-miguel-hidalgo.properati.com.mx/hpbo_venta_departamento_anahuac_laguna-de-san-cristobal_69
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.390415,-99.254997",850000,USD,15987225,850000,0,321,,2647.975078,,,,http://cuajimalpa-de-morelos.properati.com.mx/oq8o_venta_departamento_cuajimalpa-de-morelos_masportucasa-mx
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.458993,-99.103261",1090095,MXN,1080233.65,57433.27,,95,,11474.68421,,,,http://nueva-tenochtitlan.properati.com.mx/pep3_venta_casa_nueva-tenochtitlan_norte84-a_0_ana-leon
sell,house,|Iztapalapa|Distrito Federal|México|,"19.3238645,-99.0557268",950000,MXN,941629.12,50064.02,35,56,1430.400571,16964.28571,1,,,http://iztapalapa.properati.com.mx/cfx8_venta_casa_iztapalapa
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.391074,-99.165737",2090000,MXN,2071093.27,110114.75,,65,,32153.84615,,,,http://benito-juarez.properati.com.mx/oji7_venta_departamento_benito-juarez_av-colonia-del-valle_0_luz-elena-tolentino-salinas
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.410153,-99.171073",19500000,MXN,19328180.17,1027630.07,,1986,,9818.731118,,,,http://cuauhtemoc.properati.com.mx/ragj_venta_departamento_cuauhtemoc_citlaltepetl_0_rene-aparicio-mora
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.464,-99.183377",1530486,MXN,1516640.7,80635.92,,90,,17005.4,,,,http://claveria.properati.com.mx/pgw4_venta_departamento_claveria_nubia_0_jose-bocanegra_dcc
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4213319,-99.2043098",9500000,MXN,9414060.32,500521.59,300,300,1668.4053,31666.66667,,,,http://miguel-hidalgo-df.properati.com.mx/lstr_venta_departamento_miguel-hidalgo_m-m-consultores-inmobiliarios
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.452986,-99.119334",807000,MXN,799699.61,42517.99,,69,,11695.65217,,,,http://venustiano-carranza.properati.com.mx/pefs_venta_departamento_venustiano-carranza_cobre_193_jose-camacho
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.398755,-99.150524",2280000,MXN,2259374.44,120125.18,,584,,3904.109589,,,,http://benito-juarez.properati.com.mx/qcz5_venta_departamento_benito-juarez_doctor-vertiz_0_alberto-carrillo-mendez
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,2000000,USD,37617000,2000000,380,380,5263.157895,5263.157895,,,,http://miguel-hidalgo-df.properati.com.mx/k91h_venta_departamento_miguel-hidalgo_arkidinamica
sell,store,|Cuauhtémoc|Distrito Federal|México|,"19.418058,-99.131088",8950000,MXN,8871139.05,471655.85,55,897,8575.560909,9977.703456,,,,http://cuauhtemoc.properati.com.mx/d548_venta_local_cuauhtemoc
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.400923,-99.14053",2400000,MXN,2378288.93,126447.56,,82,,29268.29268,,,,http://benito-juarez.properati.com.mx/n36a_venta_departamento_benito-juarez_carolina-villanueva
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.456993,-99.118637",931000,MXN,922577.8,49051.11,,56,,16625,,,,http://venustiano-carranza.properati.com.mx/p5m6_venta_departamento_venustiano-carranza_inventario-inmobiliario-5
sell,house,|Solidaridad|Quintana Roo|México|,"20.613669,-87.084013",300000,USD,5642550,300000,,212,,1415.09434,,,,http://solidaridad-quintana-roo.properati.com.mx/idkc_venta_casa_solidaridad_paseo-xaman-ha
sell,apartment,|Tulum|Quintana Roo|México|,"20.209438,-87.467918",195000,USD,3667657.5,195000,1000,100,195,1950,,,,http://tulum.properati.com.mx/n7fd_venta_departamento_tulum_cogam-bienes-raices
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6355428988,-87.0701949298",169000,USD,3178636.5,169000,67,67,2522.38806,2522.38806,,,,http://playa-del-carmen.properati.com.mx/kro8_venta_departamento_playa-del-carmen_york-properties_60r
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.396138,-99.147314",6500000,MXN,6441199.16,342462.14,,164,,39634.14634,,,,http://benito-juarez.properati.com.mx/paeq_venta_departamento_benito-juarez_universidad_70_alesio-ricoy-berlanga
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.369814,-99.29186",830000,MXN,822491.56,43729.78,,50,,16600,,,,http://cuajimalpa-de-morelos.properati.com.mx/ox70_venta_departamento_cuajimalpa-de-morelos_cda-prol-ocote_40_edith-diaz
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4019971,-99.2250979",4200000,USD,78995700,4200000,0,800,,5250,,,,http://miguel-hidalgo-df.properati.com.mx/cu54_venta_departamento_miguel-hidalgo
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.41498,-99.177444",5425000,MXN,5375923.9,285824.17,,96,,56510.41667,,,,http://cuauhtemoc.properati.com.mx/oiho_venta_departamento_cuauhtemoc_inventario-inmobiliario-7
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,900000,USD,16927650,900000,0,185,,4864.864865,,,,http://miguel-hidalgo-df.properati.com.mx/o4wv_venta_departamento_miguel-hidalgo_bh-bienes-raices
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.366632,-99.1979",761172,MXN,754464.98,40112.98,,70,,10873.88571,,,,http://lomas-de-plateros.properati.com.mx/rcaa_venta_departamento_lomas-de-plateros_francisco-de-p-miranda_86_patricia-macias
sell,house,|Álvaro Obregón|Distrito Federal|México|,,27500000,MXN,27257689.91,1449221.89,800,700,1811.527363,39285.71429,,,,http://alvaro-obregon.properati.com.mx/okdz_venta_casa_alvaro-obregon_gentry-bienes-raices_7bj
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.341894,-99.224525",3177700,MXN,3148953.48,167421.83,,97,,32759.79381,,,,http://tetelpan.properati.com.mx/q636_venta_departamento_tetelpan_jorge-trejo_c56
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1467626559,-86.8545198441",1550000,MXN,1536342.41,81683.41,120,171,680.6950833,9064.327485,,,,http://cancun.properati.com.mx/qyeo_venta_casa_cancun_caribbean-view-realty
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.50772,-99.121305",3100000,MXN,3072685.02,163366.83,,168,,18452.38095,,,,http://san-pedro-zacatenco.properati.com.mx/r9t4_venta_casa_san-pedro-zacatenco_cartagena-norte_0_federico-arturo
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.37335,-99.174777",984667,MXN,975759.4,51878.64,,80,,12308.3375,,,,http://benito-juarez.properati.com.mx/qz8l_venta_departamento_benito-juarez_patricio-sanz_1547_roberto-saavedra
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.400623,-99.14173",1440000,MXN,1426973.24,75868.53,,49,,29387.7551,,,,http://benito-juarez.properati.com.mx/o9gd_venta_departamento_benito-juarez_segovia_74_adami-delgadillo
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.388044,-99.185753",2400000,MXN,2378288.93,126447.56,,60,,40000,,,,http://benito-juarez.properati.com.mx/m5yo_venta_departamento_benito-juarez_calle-8_carpediem
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1902642,-86.8198375",600000,USD,11285100,600000,0,228,,2631.578947,,,,http://cancun.properati.com.mx/fdw5_venta_departamento_cancun
sell,house,|Tlalpan|Distrito Federal|México|,"19.2837524,-99.1683154",12499999,MXN,12389858.06,658737.17,410,311,1606.676024,40192.92283,,,,http://tlalpan.properati.com.mx/q1b5_venta_casa_tlalpan_habitat-soluciones-inmobiliarias
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,,9500000,MXN,9416292.89,500640.29,680,697,736.2357206,13629.84218,,,,http://lomas-de-vista-hermosa.properati.com.mx/bmor_venta_casa_lomas-de-vista-hermosa
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.467806,-99.130254",593800,MXN,588428.24,31285.23,,74,,8024.324324,,,,http://vallejo.properati.com.mx/pn1b_venta_departamento_vallejo_schumann_117_javier-perez-rodriguez
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6295586,-87.0738851",339000,USD,6376081.5,339000,157,157,2159.235669,2159.235669,,,,http://playa-del-carmen.properati.com.mx/l586_venta_departamento_playa-del-carmen_village-bienes-raices
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.439858,-99.150241",516000,MXN,511453.33,27192.67,,50,,10320,,,,http://cuauhtemoc.properati.com.mx/rchk_venta_departamento_cuauhtemoc_ignacio-zaragoza_36_jose-marquez-torres
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.281592,-99.2196909",3500000,MXN,3468337.99,184402.69,102,172,1807.86951,20348.83721,,,,http://tlalpan.properati.com.mx/mmqk_venta_departamento_tlalpan_cattori-inmobiliaria-s-a-de-c-v
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.39365,-99.14769",3114000,MXN,3085829.9,164065.71,,100,,31140,,,,http://benito-juarez.properati.com.mx/ptay_venta_departamento_benito-juarez_inventario-inmobiliario-8
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.403818,-99.17028",4800000,MXN,4756577.86,252895.12,,130,,36923.07692,,,,http://cuauhtemoc.properati.com.mx/oehu_venta_departamento_cuauhtemoc_culiacan_101_casamax-escandon
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.3023717,-99.167894",4225000,MXN,4186779.43,222600.39,115,115,1935.655565,36739.13043,,,,http://coyoacan.properati.com.mx/m7dr_venta_departamento_coyoacan_quality-bicofi
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.401819,-99.184615",1381000,MXN,1368507.02,72760.03,,65,,21246.15385,,,,http://escandon-miguel-hidalgo.properati.com.mx/q7yf_venta_departamento_escandon_av-revolucion_170_santiago-luna
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.341894,-99.224525",2979100,MXN,2952150.18,156958.3,,96,,31032.29167,,,,http://tetelpan.properati.com.mx/oadq_venta_departamento_tetelpan_na_inventario-inmobiliario-5
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.339581,-99.197517",7165000,MXN,7100183.35,377498.65,,160,,44781.25,,,,http://tizapan.properati.com.mx/ltly_venta_departamento_tizapan_iglesia_jose-camacho
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.370385,-99.207105",872000,MXN,864111.58,45942.61,,54,,16148.14815,,,,http://alvaro-obregon.properati.com.mx/mb7s_venta_departamento_alvaro-obregon_omar-flores
sell,house,|Coyoacán|Distrito Federal|México|,"19.342077,-99.127866",6310000,MXN,6252917.98,332451.71,,300,,21033.33333,,,,http://paseos-de-taxquena.properati.com.mx/o14f_venta_casa_paseos-de-taxquena_paseo-de-la-luz_alejandro-ramirez-santiago_bq6
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",3465000,USD,65171452.5,3465000,0,528,,6562.5,,,,http://cancun.properati.com.mx/pbd8_venta_departamento_cancun_imc-inmobiliaria-cancun
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.3513253159,-99.081594944",537000,MXN,532142.11,28292.64,13,,2176.356923,,,2,,http://el-manto.properati.com.mx/a1an_venta_departamento_iztapalapa
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1110256725,-86.8537430774",4846418,MXN,4803714.78,255401.27,0,244,,19862.36885,,,,http://cancun.properati.com.mx/pqsd_venta_departamento_cancun_jpm-realestate
sell,house,|Benito Juárez|Distrito Federal|México|,"19.395451,-99.183774",7310000,MXN,7243871.64,385138.19,,300,,24366.66667,,,,http://benito-juarez.properati.com.mx/nzq9_venta_casa_benito-juarez_calle-1_alejandro-ramirez-santiago_bq6
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.447127,-99.133204",399000,MXN,395390.4,21021.9,,178,,2241.573034,,,,http://cuauhtemoc.properati.com.mx/qw0f_renta_departamento_cuauhtemoc_santa-ana_16_enrique-segura
sell,house,|Azcapotzalco|Distrito Federal|México|,"19.490177,-99.205132",7600000,MXN,7533034.27,400512.23,511,455,783.781272,16703.2967,2,,,http://azcapotzalco.properati.com.mx/l9ks_venta_casa_azcapotzalco_luha-bienes-raices
sell,house,|Iztacalco|Distrito Federal|México|,"19.382139,-99.127632",2578908,MXN,2556184.42,135905.81,,300,,8596.36,,,,http://militar-marte.properati.com.mx/rb9x_venta_casa_militar-marte_playa-roqueta_patricia-macias
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.383952,-99.160229",3305220,MXN,3276096.69,174181.71,,85,,38884.94118,,,,http://benito-juarez.properati.com.mx/ravn_venta_departamento_benito-juarez_j-enrique-pestalozzi_943_ramiro-perez
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1067118333,-86.8397730589",8350000,MXN,8276425.75,440036.46,702,484,626.8325641,17252.06612,2,,,http://cancun.properati.com.mx/cmjo_venta_casa_cancun
sell,house,|Benito Juárez|Distrito Federal|México|,"19.394073,-99.153915",6080000,MXN,6024998.65,320333.82,45,224,7118.529333,27142.85714,3,,,http://benito-juarez.properati.com.mx/bers_venta_casa_tlalpan
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.410307,-99.065399",1700000,MXN,1684621.29,89567.02,,64,,26562.5,,,,http://iztacalco.properati.com.mx/onuw_venta_departamento_iztacalco_inventario-inmobiliario-6
sell,house,|Azcapotzalco|Distrito Federal|México|,"19.493092,-99.198555",3000000,MXN,2972861.16,158059.45,,250,,12000,,,,http://azcapotzalco.properati.com.mx/o710_venta_casa_azcapotzalco_angel-martinez
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.351759,-99.222662",1514680,MXN,1500977.73,79803.16,,496,,3053.790323,,,,http://alvaro-obregon.properati.com.mx/qvpz_venta_casa_alvaro-obregon_islote_1_fernando-vazquez_act
sell,house,|Coyoacán|Distrito Federal|México|,"19.345203,-99.170567",2743334,MXN,2718517.01,144536.62,,300,,9144.446667,,,,http://coyoacan.properati.com.mx/pw4g_venta_casa_coyoacan_delta_0_lic-joaquin-osvaldo-ugalde-hdez
sell,house,|Benito Juárez|Quintana Roo|México|,"21.148273607,-86.8317317963",265000,USD,4984252.5,265000,0,0,,,,,,http://cancun.properati.com.mx/ib4k_venta_casa_cancun
sell,house,|Coyoacán|Distrito Federal|México|,,2200000,MXN,2180098.12,115910.26,,120,,18333.33333,,,,http://coyoacan.properati.com.mx/lizn_venta_casa_coyoacan_mirador_31_mayra-griselle-sanchez-martinez
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.4843467,-99.1465779",1732440,MXN,1763846.64,93779.23,,,,,,,,http://nueva-industrial-vallejo.properati.com.mx/i83g_venta_departamento_nueva-industrial-vallejo
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.637323,-87.068865",236000,USD,4438806,236000,,91,,2593.406593,,,,http://solidaridad-quintana-roo.properati.com.mx/pi7c_venta_departamento_solidaridad_calle-30-con-av-20-nte_selva-co-realty-selva-co-realty
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.33782,-99.150301",1140000,MXN,1129687.22,60062.59,,180,,6333.333333,,,,http://coyoacan.properati.com.mx/p4yv_venta_departamento_coyoacan_av-pacifico_350_ivan-andres
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.430456,-99.1889121",5800000,MXN,5747531.52,305581.6,126,126,2425.250794,46031.74603,,,,http://miguel-hidalgo-df.properati.com.mx/lbyb_venta_departamento_miguel-hidalgo_quality-actua
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.389791,-99.164696",7714000,MXN,7644216.96,406423.53,,150,,51426.66667,,,,http://benito-juarez.properati.com.mx/l61h_venta_departamento_benito-juarez_gabriel-mancera_0_four-brokers-asociados_axo
sell,house,|Tabasco|Zacatecas|México|,"23.634501,-102.552788",1600000,MXN,1585525.89,84298.37,,138,,11594.2029,,,,http://tabasco-zacatecas.properati.com.mx/p5zo_venta_casa_tabasco_osa-mayor_miguel-angel-hernandez-cortes
sell,house,|Iztapalapa|Distrito Federal|México|,,1856000,MXN,1839210.04,97786.11,137,341,713.7672263,5442.815249,,,,http://iztapalapa.properati.com.mx/i37v_venta_casa_iztapalapa
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4304243,-99.1910037",1181622,USD,22224537.38,1181622,302,0,3912.655629,,,,,http://miguel-hidalgo-df.properati.com.mx/qxx8_venta_departamento_miguel-hidalgo_m-m-consultores-inmobiliarios
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.455944,-99.211803",1200000,MXN,1189144.46,63223.78,,57,,21052.63158,,,,http://miguel-hidalgo-df.properati.com.mx/pleg_venta_departamento_miguel-hidalgo_calz-mexico-tacuba_1523_casamax-santa-maria-la-ribera-inmobiliaria
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.374739,-99.140184",2440200,MXN,2418125.14,128565.55,,74,,32975.67568,,,,http://benito-juarez.properati.com.mx/kv6s_venta_departamento_benito-juarez_normandia_100_alfa-elite
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.400249,-99.177444",1110000,MXN,1099958.5,58481.99,,73,,15205.47945,,,,http://escandon-miguel-hidalgo.properati.com.mx/h8wx_venta_departamento_escandon_revolucion_1
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.331932,-99.246689",3200000,MXN,3171051.78,168596.74,,53,,60377.35849,,,,http://torres-de-potrero.properati.com.mx/pq29_venta_departamento_torres-de-potrero_inventario-inmobiliario-6
sell,house,|Tulum|Quintana Roo|México|,"20.3656,-87.336324",385000,USD,7241272.5,385000,,150,,2566.666667,,,,http://tulum.properati.com.mx/l2vo_venta_casa_tulum_sn_selva-co-realty-selva-co-realty
sell,house,|Tlalpan|Distrito Federal|México|,"19.272916,-99.16231",4110000,MXN,4072819.67,216541.44,,248,,16572.58065,,,,http://san-pedro-martir.properati.com.mx/mv5x_venta_casa_san-pedro-martir_del-rey_omar-flores
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,,6292000,MXN,6235080.75,331503.35,,88,,71500,,,,http://cuajimalpa-de-morelos.properati.com.mx/pe6c_venta_departamento_cuajimalpa-de-morelos_inventario-inmobiliario-7
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.367943,-99.218478",1220070,MXN,1209032.76,64281.19,,72,,16945.41667,,,,http://alvaro-obregon.properati.com.mx/q4h3_venta_departamento_alvaro-obregon_cerrada-de-las-romerias-7_nestor-davalos
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,,4609900,MXN,4568197.57,242879.42,,130,,35460.76923,,,,http://san-jeronimo-aculco.properati.com.mx/osui_venta_departamento_san-jeronimo-aculco_inventario-inmobiliario-6
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.363694,-99.015699",615000,MXN,609436.4,32402.18,,49,,12551.02041,,,,http://iztapalapa.properati.com.mx/o751_venta_departamento_iztapalapa_leonardo-diaz-mexicano
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.478469,-99.116014",3200000,MXN,3171051.78,168596.74,,110,,29090.90909,,,,http://gustavo-a-madero.properati.com.mx/m5jo_venta_casa_gustavo-a-madero_edson-escutia_cab
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3856481,-99.1751185",5100000,MXN,5055062.36,268764.78,129,129,2083.447907,39534.88372,,,,http://benito-juarez.properati.com.mx/cmce_venta_departamento_benito-juarez
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.418925,-99.143912",694540,MXN,688256.99,36592.87,,46,,15098.69565,,,,http://cuauhtemoc.properati.com.mx/q92v_venta_departamento_cuauhtemoc_dr-velasco_0_luis-cuadros
sell,house,|Benito Juárez|Distrito Federal|México|,"19.379393,-99.166738",2920437,MXN,2894017.81,153867.55,,50,,58408.74,,,,http://benito-juarez.properati.com.mx/q9v7_venta_casa_benito-juarez_manuel-lopez-cotilla_1125_jorge-ramirez-linares
sell,house,|Benito Juárez|Quintana Roo|México|,"21.133223,-86.840105",1850000,MXN,1833264.3,97469.99,,160,,11562.5,,,,http://benito-juarez-quintana-roo.properati.com.mx/n1ci_venta_casa_benito-juarez_av-cancun_49_roberto-berber
sell,apartment,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",4850000,MXN,4806125.47,255529.44,,122,,39754.09836,,,,http://benito-juarez.properati.com.mx/oisd_venta_departamento_benito-juarez_concepcion-beistegui_100_arq-hector-nolasco
sell,house,|Solidaridad|Quintana Roo|México|,,2300000,MXN,2279193.52,121178.91,336,145,360.6515179,15862.06897,2,,,http://playa-del-carmen.properati.com.mx/qbtg_venta_casa_playa-del-carmen_century-21-caribbean-paradise
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.337297,-99.252887",4700000,MXN,4657482.46,247626.47,,342,,13742.69006,,,,http://alcantarilla.properati.com.mx/ljya_venta_casa_alcantarilla_lafayette_54_kareg-inmobiliaria
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.366753,-99.138046",1424774,MXN,1412219.85,75084.13,,90,,15830.82222,,,,http://benito-juarez.properati.com.mx/r17n_venta_departamento_benito-juarez_fuentes-brotantes_0_edith
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.410307,-99.065399",839000,MXN,831607.29,44214.44,,50,,16780,,,,http://iztacalco.properati.com.mx/qwpl_venta_departamento_iztacalco_jorge-trejo_c56
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.348461,-99.080398",633333,MXN,627603.53,33368.08,,55,,11515.14545,,,,http://el-manto.properati.com.mx/myem_venta_departamento_el-manto_francisco-cesar-morales_carlos-hernandez_c5a
sell,house,|Benito Juárez|Quintana Roo|México|,"21.152508,-86.850891",1690000,MXN,1674711.66,89040.15,180,180,494.6675,9388.888889,2,,,http://cancun.properati.com.mx/kwi2_venta_casa_cancun_cancun-best-properties-real-estate-and-rentals
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.372684,-99.183678",2700000,MXN,2675574.95,142253.5,,55,,49090.90909,,,,http://benito-juarez.properati.com.mx/ospq_venta_departamento_benito-juarez_inventario-inmobiliario-6
sell,house,|Iztapalapa|Distrito Federal|México|,,2380000,MXN,2358469.85,125393.83,,133,,17894.73684,,,,http://constitucion-de-1917.properati.com.mx/q5du_venta_casa_constitucion-de-1917_grupo-ventas-lider-jb
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.347138,-99.25617",7000000,MXN,6936675.98,368805.38,,140,,50000,,,,http://bosques-de-tarango.properati.com.mx/kaml_venta_departamento_bosques-de-tarango_av-de-los-poetas_89_lcc-giselle-stahl
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4585508,-99.1271837",925000,MXN,916632.05,48734.99,0,57,,16228.07018,,,,http://cuauhtemoc.properati.com.mx/mvjd_venta_departamento_cuauhtemoc_quality-quart
