operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.357641,-99.234873",2589000,MXN,2566187.54,136437.65,,100,,25890,,,,http://lomas-de-puerta-grande.properati.com.mx/radz_venta_casa_lomas-de-puerta-grande_av-centenario_antonio-pedro_euo
sell,house,|La Magdalena Contreras|Distrito Federal|México|,"19.326058,-99.216727",3650126,MXN,3617105.89,192312.3,,100,,36501.26,,,,http://la-magdalena-contreras.properati.com.mx/qd0r_venta_casa_la-magdalena-contreras_av-contreras_450_ivonne-santillan
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1902642,-86.8198375",6204088,MXN,6149421.95,326949.09,347,304,942.2163977,20408.18421,,,,http://cancun.properati.com.mx/prft_venta_departamento_cancun_riviera-realty
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.301989,-99.066093",510000,MXN,505386.27,26870.1,,50,,10200,,,,http://iztapalapa.properati.com.mx/op51_venta_departamento_iztapalapa_av-de-las-culturas-croc-vi_0_jose-bocanegra_dcc
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3653,-99.148217",1210000,MXN,1199053.91,63750.64,,75,,16133.33333,,,,http://benito-juarez.properati.com.mx/pdip_venta_departamento_benito-juarez_av-emiliano-zapata_117_claudia-salinas
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.410307,-99.065399",930000,MXN,921805.33,49010.04,60,60,816.834,15500,,,,http://iztacalco.properati.com.mx/o4lm_venta_departamento_iztacalco_inmobiliaria-habitat_6r2
sell,house,|Azcapotzalco|Distrito Federal|México|,,3100000,MXN,3072685.02,163366.83,143,142,1142.425385,21830.98592,,,,http://azcapotzalco.properati.com.mx/cdc1_venta_casa_azcapotzalco
sell,house,|Benito Juárez|Distrito Federal|México|,"19.383364,-99.168089",11062000,MXN,10964529.61,582956.09,,250,,44248,,,,http://benito-juarez.properati.com.mx/r0yt_venta_casa_benito-juarez_av-coyoacan_0_alberto-carrillo-mendez
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.454082,-99.125206",1200000,MXN,1189144.46,63223.78,,50,,24000,,,,http://cuauhtemoc.properati.com.mx/p1cx_venta_departamento_cuauhtemoc_inventario-inmobiliario-7
sell,house,|Solidaridad|Quintana Roo|México|,"20.615123699,-87.0790636539",2500000,USD,47021250,2500000,600,250,4166.666667,10000,1,,,http://playa-del-carmen.properati.com.mx/b50r_venta_casa_playa-del-carmen
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1172910253,-86.7680239677",695000,USD,13071907.5,695000,0,290,,2396.551724,,,,http://cancun.properati.com.mx/bptl_venta_departamento_cancun
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.448126,-99.153688",1890000,MXN,1872902.46,99577.45,,74,,25540.54054,,,,http://cuauhtemoc.properati.com.mx/q7k6_venta_departamento_cuauhtemoc_salvador-diaz-miron_30_casamax-santa-maria-la-ribera-inmobiliaria
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.404442,-99.162688",1434000,MXN,1421027.5,75552.41,,70,,20485.71429,,,,http://cuauhtemoc.properati.com.mx/penm_venta_departamento_cuauhtemoc_medellin_340_ricardo-bahena-leyte
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.341894,-99.224525",2678000,MXN,2653774.02,141094.4,,82,,32658.53659,,,,http://tetelpan.properati.com.mx/lmgq_venta_departamento_tetelpan_verticalia_carpediem
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4418426935,-99.2029461265",10156315,MXN,10066824.92,535227.42,321,288,1667.37514,35264.98264,,,,http://miguel-hidalgo-df.properati.com.mx/d22u_venta_departamento_miguel-hidalgo
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3969419643,-99.1522832215",1700000,MXN,1684621.29,89567.02,27,,3317.297037,,,2,,http://benito-juarez.properati.com.mx/o7yw_venta_departamento_benito-juarez_portafolios-hipotecarios_7if
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.383044,-99.187798",684973,MXN,678776.38,36088.81,,90,,7610.811111,,,,http://benito-juarez.properati.com.mx/ptss_venta_departamento_benito-juarez_miguel-angel_139_ivonne-santillan
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3956283,-99.1466912",2997000,MXN,2969888.29,157901.39,,,,,,2,,http://benito-juarez.properati.com.mx/nsd3_venta_departamento_benito-juarez_calle-casas-grandes_alfa-property-solutions_deo
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.359901,-99.189606",891000,MXN,883148.97,46954.78,,84,,10607.14286,,,,http://los-alpes.properati.com.mx/r0ai_venta_departamento_los-alpes_avenida-revolucion_1297_pedro-mendoza
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3840559,-99.1617205",5378200,MXN,5475699.04,291128.96,114,,2553.762807,,,,,http://benito-juarez.properati.com.mx/p4q4_venta_departamento_benito-juarez_class
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.475121,-99.121645",3980000,MXN,3943995.74,209692.2,,251,,15856.57371,,,,http://industrial.properati.com.mx/phgs_venta_casa_industrial_necaxa_0_monica-arvizu
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.388153,-99.2569421",16000000,MXN,15859019.68,843183.65,0,450,,35555.55556,,,,http://miguel-hidalgo-df.properati.com.mx/eqhu_venta_departamento_miguel-hidalgo
sell,house,|Tlalpan|Distrito Federal|México|,"19.287188,-99.170525",3710000,MXN,3676438.24,195466.85,,353,,10509.91501,,,,http://miguel-hidalgo-tlalpan.properati.com.mx/p8bx_venta_casa_miguel-hidalgo_hortensias_edith-diaz
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.379897,-99.1469587",2300000,MXN,2279733.89,121207.64,0,70,,32857.14286,,,,http://benito-juarez.properati.com.mx/kxpo_renta_departamento_benito-juarez_viva-houses-bienes-raices-sa-de-cv
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.201832361,-86.8049177527",94000,USD,1767999,94000,0,51,,1843.137255,,,,http://cancun.properati.com.mx/bj68_venta_departamento_cancun
sell,house,|Benito Juárez|Distrito Federal|México|,"19.3721819,-99.1717578",7400000,MXN,7334796.44,389972.43,120,220,3249.77025,33636.36364,,,,http://benito-juarez.properati.com.mx/madf_venta_casa_benito-juarez_impulsora-de-negocios-y-promociones-s-a-de-c-v
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.378009,-99.193543",1485600,MXN,1472509.94,78289.6,,150,,9904,,,,http://alfonso-xiii.properati.com.mx/rcnr_venta_casa_alfonso-xiii_alejandro-allori_121_enrique-segura
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.470215,-99.140075",899505,MXN,891579.13,47402.99,,70,,12850.07143,,,,http://guadalupe-victoria.properati.com.mx/rbp3_venta_departamento_guadalupe-victoria_godard_12_ivan-andres
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.446185,-99.173164",780000,MXN,772943.77,41095.45,,64,,12187.5,,,,http://anahuac-miguel-hidalgo.properati.com.mx/o0kw_venta_departamento_anahuac_laguna-tamiahua_145_mexico-invest-capital
sell,store,|Miguel Hidalgo|Distrito Federal|México|,"19.4460629,-99.1838025",2780000,MXN,2754851.27,146468.42,0,,,,,,,http://anahuac-miguel-hidalgo.properati.com.mx/pyko_venta_local_anahuac_co83-inmobiliaria-constructora
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.487275,-99.104992",424800,MXN,420956.98,22381.21,,50,,8496,,,,http://martin-carrera.properati.com.mx/q4b2_venta_departamento_martin-carrera_jose-j-herrera_0_mariana-garcia-garrido
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.345565,-99.26655",3000000,USD,56425500,3000000,,600,,5000,,,,http://san-mateo-tlaltenango.properati.com.mx/nxxp_renta_departamento_san-mateo-tlaltenango_av-de-los-poetas_100_toni-kuri
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.368058,-99.218337",1610000,MXN,1595813.76,84845.35,,180,,8944.444444,,,,http://alvaro-obregon.properati.com.mx/rcar_venta_departamento_alvaro-obregon_calz-y-cda-de-la-romeria_7_enrique-segura
sell,house,|Iztapalapa|Distrito Federal|México|,"19.3578178,-99.0543447",1600000,MXN,1585525.89,84298.37,56,,1505.328036,,,6,,http://unidad-vicente-guerrero.properati.com.mx/k4uh_venta_casa_unidad-vicente-guerrero
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.484356,-99.210811",400800,MXN,397174.2,21116.74,,65,,6166.153846,,,,http://san-pedro-xalpa.properati.com.mx/pi3i_venta_departamento_san-pedro-xalpa_fco-javier-mina_0_remates-hipotecarios-area-comercial
sell,apartment,|Iztapalapa|Distrito Federal|México|,,564300,MXN,559195.13,29730.98,,73,,7730.136986,,,,http://iztapalapa.properati.com.mx/q77f_venta_departamento_iztapalapa_san-francisco-de-asis_5_miguel-angel-heredia-juarez
sell,house,|Benito Juárez|Quintana Roo|México|,"21.161908,-86.8515279",2950000,MXN,2924006.65,155461.98,160,189,971.637375,15608.46561,2,,,http://cancun.properati.com.mx/q3v9_venta_casa_cancun_inter-brokers-business-realty
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3596661,-99.1481217",3163900,MXN,3211036.39,170722.62,88,,1940.029773,,,,,http://benito-juarez.properati.com.mx/n2id_venta_departamento_benito-juarez_class
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,20144625,MXN,19962391.13,1061349.45,0,,,,,,,http://bosque-de-las-lomas.properati.com.mx/r7qf_venta_departamento_bosque-de-las-lomas_marei-bienes-raices
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,,10500000,MXN,10407481.65,553339.27,0,328,,32012.19512,2,,,http://cuajimalpa-de-morelos.properati.com.mx/o1uw_venta_casa_cuajimalpa-de-morelos_next-home
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.362864,-99.173988",5669500,MXN,5619544.38,298776.85,94,94,3178.477128,60313.82979,,,,http://benito-juarez.properati.com.mx/q0t1_venta_departamento_benito-juarez_enlace-grupo-inmobiliario
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.480501,-99.178139",870000,MXN,862334.17,45848.11,,46,,18913.04348,,,,http://del-maestro.properati.com.mx/rckq_venta_departamento_del-maestro_calle-dos_2_antonio-pedro_exg
sell,house,|Benito Juárez|Distrito Federal|México|,"19.378145,-99.141121",,,,,0,0,,,,,,http://benito-juarez.properati.com.mx/r00r_venta_casa_benito-juarez_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Solidaridad|Quintana Roo|México|,,170000,USD,3197445,170000,0,78,,2179.487179,,,,http://playa-del-carmen.properati.com.mx/b0ly_venta_departamento_playa-del-carmen
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.350054,-99.123476",2880000,MXN,2853946.68,151737.07,,107,,26915.88785,,,,http://paseos-de-taxquena.properati.com.mx/o15s_venta_departamento_paseos-de-taxquena_paseos-del-rio_66_alejandro-ramirez-santiago_bq6
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4416938801,-99.2006365233",4300000,MXN,4261101.03,226551.88,0,,,,,,,http://granada.properati.com.mx/qrgu_venta_departamento_granada_byg-inmobiliaria_cg2
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.341894,-99.224525",2979100,MXN,2952150.18,156958.3,,96,,31032.29167,,,,http://tetelpan.properati.com.mx/pmd9_venta_departamento_tetelpan_inventario-inmobiliario-6
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4540833,-99.1252086",950000,MXN,941405.86,50052.15,60,60,834.2025,15833.33333,,,,http://cuauhtemoc.properati.com.mx/pqgx_venta_departamento_cuauhtemoc_van-dooren-bienes-raices_640
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.38342,-99.086604",1900000,MXN,1882811.91,100104.31,,88,,21590.90909,,,,http://iztapalapa.properati.com.mx/qvia_venta_departamento_iztapalapa_rio-cazones_19_casas-departamentos-serratos
sell,house,|Benito Juárez|Quintana Roo|México|,"21.161908,-86.8515279",5600000,MXN,5550656.74,295114.27,313,322,942.8570927,17391.30435,3,,,http://cancun.properati.com.mx/cgin_venta_casa_cancun
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,900000,USD,16927650,900000,260,260,3461.538462,3461.538462,,,,http://miguel-hidalgo-df.properati.com.mx/krl6_venta_departamento_miguel-hidalgo_lomeli-brokers
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1449652544,-86.8521346897",2400000,MXN,2378852.81,126477.54,170,250,743.9855294,9600,3,,,http://cancun.properati.com.mx/c1fx_venta_casa_cancun
sell,house,|Benito Juárez|Distrito Federal|México|,"19.39365,-99.14769",,,,,0,0,,,,,,http://benito-juarez.properati.com.mx/qzmc_venta_casa_benito-juarez_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.161908,-86.8515279",4500000,MXN,4460349.25,237145.4,250,240,948.5816,18750,,,,http://cancun.properati.com.mx/choi_venta_departamento_cancun
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.420166,-99.220367",4500000,USD,84638250,4500000,,1125,,4000,,,,http://lomas-altas.properati.com.mx/pj2t_venta_departamento_lomas-altas_mariscal-real-estate-mexico_28f
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.366738,-99.14554",1224000,MXN,1213214.83,64503.54,,90,,13600,,,,http://benito-juarez.properati.com.mx/raup_venta_departamento_benito-juarez_belgica_507_angeles-albarran
sell,house,|Cuauhtémoc|Distrito Federal|México|,"19.4636140251,-99.1457475726",1000000,MXN,991188.57,52698.97,140,240,376.4212143,4166.666667,3,,,http://cuauhtemoc.properati.com.mx/bj9y_venta_casa_cuauhtemoc
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.384553,-99.2491233",6948310,MXN,7074272.76,376121.05,130,,2893.238846,,,,,http://bosques-de-las-lomas.properati.com.mx/o51n_venta_departamento_bosques-de-las-lomas_desarrolladora-del-parque
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.453854,-99.193979",680400,MXN,674244.85,35847.88,,70,,9720,,,,http://legaria.properati.com.mx/pmdm_venta_departamento_legaria_felipe-carrillo-puerto_603_victor-alberto-ramirez-diaz
sell,house,|Benito Juárez|Quintana Roo|México|,"21.161908,-86.8515279",1690000,MXN,1675108.89,89061.27,110,138,809.6479091,12246.37681,3,,,http://cancun.properati.com.mx/c9pg_venta_casa_cancun
sell,house,|Gustavo A. Madero|Distrito Federal|México|,,1480000,MXN,1466611.4,77975.99,,126,,11746.03175,,6,,http://gustavo-a-madero.properati.com.mx/2y0j_venta_casa_gustavo-a-madero
sell,apartment,|Playa del Carmen|Solidaridad|Quintana Roo|México|,"20.627527,-87.076686",269000,USD,5059486.5,269000,110,110,2445.454545,2445.454545,,,,http://nuevo-centro-urbano.properati.com.mx/o6_venta_apartamento_nuevo-centro-urbano
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.346647,-99.275787",1500000,USD,28212750,1500000,0,350,,4285.714286,,,,http://cuajimalpa-de-morelos.properati.com.mx/oay2_venta_departamento_cuajimalpa-de-morelos_remax-tk
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.367424,-99.185753",3200000,MXN,3171803.93,168636.73,0,80,,40000,,,,http://benito-juarez.properati.com.mx/fpbu_venta_departamento_benito-juarez
sell,house,|Xochimilco|Distrito Federal|México|,"19.264442,-99.124863",3500000,MXN,3468337.99,184402.69,,160,,21875,,,,http://xochimilco.properati.com.mx/p1i9_venta_casa_xochimilco_guadalupe-i-ramirez_enrique-trejo
sell,house,|Cuauhtémoc|Distrito Federal|México|,"19.4468279,-99.1594532",21000000,MXN,20814963.31,1106678.54,870,800,1272.044299,26250,,,,http://cuauhtemoc.properati.com.mx/pzdi_venta_casa_cuauhtemoc_inmobiliaria-arsa
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.402944,-99.199727",1139400,MXN,1129092.49,60030.97,,70,,16277.14286,,,,http://daniel-garza.properati.com.mx/pyc0_venta_departamento_daniel-garza_gral-jose-maria-mendivil_13_jose-camacho
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.626583,-87.078659",259000,USD,4871401.5,259000,124,66,2088.709677,3924.242424,,,,http://playa-del-carmen.properati.com.mx/cpdb_venta_departamento_playa-del-carmen
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.486016,-99.180528",1247400,MXN,1236115.49,65721.11,,90,,13860,,,,http://azcapotzalco.properati.com.mx/q7xt_venta_departamento_azcapotzalco_trebol_12_ivan-andres
sell,house,|Benito Juárez|Quintana Roo|México|,,2050000,MXN,2031455.11,108007.29,110,142,981.8844545,14436.61972,,,,http://cancun.properati.com.mx/kdc9_venta_casa_cancun_propiedades-cancun
sell,house,|Solidaridad|Quintana Roo|México|,,750000,USD,14106375,750000,349,349,2148.997135,2148.997135,3,,,http://playa-del-carmen.properati.com.mx/g7eo_venta_casa_playa-del-carmen
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.351912,-99.190111",45750000,MXN,45336133.1,2410406.63,,650,,70384.61538,,,,http://san-angel.properati.com.mx/penk_venta_casa_san-angel_great-homes
sell,house,|Venustiano Carranza|Distrito Federal|México|,"19.416867,-99.114059",2898666,MXN,2872443.71,152720.51,,116,,24988.5,,,,http://venustiano-carranza.properati.com.mx/r2qw_venta_casa_venustiano-carranza_lorenzo-boturini_660_alberto-carrillo-mendez
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.367424,-99.185753",3250000,MXN,3220599.58,171231.07,,97,,33505.15464,,,,http://benito-juarez.properati.com.mx/oi6s_venta_departamento_benito-juarez_yael-reyes
sell,house,|Iztapalapa|Distrito Federal|México|,"19.374413,-99.105499",3350000,MXN,3319694.98,176499.72,,200,,16750,,,,http://magdalena-atlazolpa.properati.com.mx/nzj9_venta_casa_magdalena-atlazolpa_inventario-inmobiliario-4
sell,house,|Tlalpan|Distrito Federal|México|,"19.290953,-99.124863",5400000,MXN,5352419.1,284574.48,240,240,1185.727,22500,,,,http://tlalpan.properati.com.mx/ct0s_venta_casa_tlalpan
sell,house,|Coyoacán|Distrito Federal|México|,"19.338133,-99.161881",8500000,MXN,8423106.66,447835.11,,20,,425000,,,,http://pedregal-de-coyoacan.properati.com.mx/ovam_venta_casa_pedregal-de-coyoacan_segunda-cerrada-de-melchor-ocampo_6_halim-aziz
sell,apartment,|Isla Mujeres|Quintana Roo|México|,"21.2372176,-86.7370911",365000,USD,6865102.5,365000,227,227,1607.929515,1607.929515,,,,http://isla-mujeres-quintana-roo.properati.com.mx/evvk_venta_departamento_isla-mujeres
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,,1970000,MXN,1952178.79,103792.37,,190,,10368.42105,,,,http://cuajimalpa-de-morelos.properati.com.mx/oo1h_venta_casa_cuajimalpa-de-morelos_reforma_42_ing-sanchez
sell,house,|Azcapotzalco|Distrito Federal|México|,"19.467845,-99.175441",1874000,MXN,1857487.58,98757.88,,210,,8923.809524,,,,http://san-bernabe.properati.com.mx/r0yp_venta_casa_san-bernabe_av-central_0_alberto-carrillo-mendez
sell,house,|Benito Juárez|Distrito Federal|México|,"19.395511,-99.184236",7310000,MXN,7243871.64,385138.19,,120,,60916.66667,,,,http://benito-juarez.properati.com.mx/pjbo_venta_casa_benito-juarez_calle-1_0_jose-miguel-diaz
sell,house,|Tlalpan|Distrito Federal|México|,"19.274252,-99.169215",2360000,MXN,2338650.77,124340.1,,90,,26222.22222,,,,http://tlalcoligia.properati.com.mx/ow00_venta_casa_tlalcoligia_cristobal-colon_33_santiago-luna
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,,2172823,MXN,2153166.98,114478.4,,,,,,2,,http://cuajimalpa.properati.com.mx/ohii_venta_departamento_cuajimalpa_alfa-inmobiliaria-encuentra_de7
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.457458,-99.065399",,,,,0,0,,,,,,http://gustavo-a-madero.properati.com.mx/r78x_venta_casa_gustavo-a-madero_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.366901,-99.297272",2076200,MXN,2057417.99,109387.67,,65,,31941.53846,,,,http://manzanastitla.properati.com.mx/ou6u_venta_departamento_manzanastitla_jorge-trejo_c56
sell,house,|Tlalpan|Distrito Federal|México|,"19.288803,-99.140128",2390000,MXN,2368379.29,125920.69,,164,,14573.17073,,,,http://tlalpan.properati.com.mx/q2xo_venta_casa_tlalpan_duna_38_eulalio-diaz
sell,house,|Tlalpan|Distrito Federal|México|,"19.283408,-99.218643",4000000,MXN,3963814.82,210745.93,,321,,12461.05919,,,,http://heroes-de-padierna-tlalpan.properati.com.mx/l4ja_venta_casa_heroes-de-padierna_huhuetan_1_encontrandomilugar-s-a-de-c-v
sell,house,|Benito Juárez|Quintana Roo|México|,"21.0976940967,-86.8448617961",7500000,MXN,7432152.81,395148.62,734,400,538.3496185,18750,,,,http://cancun.properati.com.mx/ltzm_venta_casa_cancun_cancun-top-inmobiliario
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4417291,-99.1629024",1450000,MXN,1437223.5,76413.51,58,58,1317.47431,25000,,,,http://cuauhtemoc.properati.com.mx/pw95_venta_departamento_cuauhtemoc_firma-san-rafael-sa-de-cv_bav
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.455159,-99.200508",960000,MXN,951315.49,50579.02,,62,,15483.87097,,,,http://miguel-hidalgo-df.properati.com.mx/nlx0_venta_departamento_miguel-hidalgo_lago-argentina_0_luz-del-carmen-contreras-zepeda
sell,house,|Azcapotzalco|Distrito Federal|México|,"19.473623,-99.197517",2200000,MXN,2180615.17,115937.75,149,285,778.1057047,7719.298246,,,,http://azcapotzalco.properati.com.mx/cftf_venta_casa_azcapotzalco
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.378466,-99.197501",1100000,MXN,1090049.06,57955.13,,70,,15714.28571,,,,http://alfonso-xiii.properati.com.mx/p2my_venta_departamento_alfonso-xiii_olivar_5_itzel-villanueva
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3755039,-99.1630337",4930000,MXN,4885401.79,259744.36,75,75,3463.258133,65733.33333,,,,http://benito-juarez.properati.com.mx/mo44_venta_departamento_benito-juarez_quality-bicofi
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.3904162,-99.2550003",31480000,MXN,31195223.43,1658570.51,630,,2632.651603,,,4,,http://bosques-de-las-lomas.properati.com.mx/fowy_venta_casa_bosques-de-las-lomas
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.396727,-99.115875",1475000,MXN,1461656.68,77712.56,,55,,26818.18182,,,,http://los-reyes-iztacalco.properati.com.mx/p398_venta_departamento_los-reyes_inventario-inmobiliario-6
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.378009,-99.193543",1485600,MXN,1472509.94,78289.6,,85,,17477.64706,,,,http://alfonso-xiii.properati.com.mx/qwzu_venta_casa_alfonso-xiii_alejandro-allori_121_patricia-macias
sell,house,|Othón P. Blanco|Quintana Roo|México|,"18.52829,-88.295982",750000,MXN,743215.24,39514.86,,150,,5000,,,,http://othon-p-blanco.properati.com.mx/pv40_venta_casa_othon-p-blanco_ramonal_188_elza-maria-varela-miranda
sell,house,|La Magdalena Contreras|Distrito Federal|México|,"19.317922,-99.236124",3350000,MXN,3320482.11,176541.57,,350,,9571.428571,,,,http://san-jeronimo-lidice.properati.com.mx/qx5u_venta_casa_san-jeronimo-lidice_escuela-superior-de-guerra_0_federico-arturo
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.377369,-99.198052",1217688,MXN,1206672.29,64155.69,,80,,15221.1,,,,http://alfonso-xiii.properati.com.mx/oepn_venta_departamento_alfonso-xiii_olivar_29_antonio-pedro
sell,apartment,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",6319200,MXN,6262034.65,332936.42,,143,,44190.20979,,,,http://benito-juarez.properati.com.mx/o2uy_venta_departamento_benito-juarez_jorge-trejo_c56
sell,house,|Iztacalco|Distrito Federal|México|,"19.399741,-99.115503",1087334,MXN,1077497.58,57287.8,,100,,10873.34,,,,http://iztacalco.properati.com.mx/pw0q_venta_casa_iztacalco_venacho_0_lic-joaquin-osvaldo-ugalde-hdez
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.479406,-99.078559",1200000,MXN,1189144.46,63223.78,,250,,4800,,,,http://campestre-aragon.properati.com.mx/oopy_venta_casa_campestre-aragon_campestre-a_1_edgar-hidalgo-salvador
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4111668,-99.1644062",5154700,MXN,5109280.49,271647.42,0,87,,59249.42529,,,,http://cuauhtemoc.properati.com.mx/pqs1_venta_departamento_cuauhtemoc_localty-s-a-de-c-v
sell,house,|Coyoacán|Distrito Federal|México|,"19.3563428,-99.1644956",15640488,MXN,15502675.34,824237.73,171,341,4820.103684,45866.53372,3,,,http://coyoacan.properati.com.mx/hqw9_venta_casa_coyoacan
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.392349,-99.07093",750000,MXN,743391.47,39524.23,0,48,,15625,,,,http://iztacalco.properati.com.mx/pqzp_venta_departamento_iztacalco_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,house,|Miguel Hidalgo|Distrito Federal|México|,,1290000,USD,24262965,1290000,1091,970,1182.401467,1329.896907,2,,,http://miguel-hidalgo-df.properati.com.mx/b4xn_venta_casa_miguel-hidalgo
sell,apartment,|Tláhuac|Distrito Federal|México|,"19.3025260973,-99.0489256382",500000,MXN,495476.82,26343.24,65,,405.2806154,,,,,http://la-nopalera.properati.com.mx/pkdr_venta_departamento_la-nopalera_portafolios-hipotecarios_7if
sell,store,|Cuauhtémoc|Distrito Federal|México|,"19.4200104,-99.1433281",2489550,MXN,2534681.98,134762.58,71,,1898.064507,,,,,http://cuauhtemoc.properati.com.mx/ncvf_venta_local_cuauhtemoc_jade
sell,house,|Benito Juárez|Quintana Roo|México|,"21.161908,-86.8515279",3800000,MXN,3765624.01,200208.63,450,350,444.9080667,10857.14286,,,,http://cancun.properati.com.mx/nzz8_venta_casa_cancun_the-top-real-estate
sell,house,|Iztapalapa|Distrito Federal|México|,"19.37808,-99.035519",2490000,MXN,2467474.7,131189.34,,230,,10826.08696,,,,http://iztapalapa.properati.com.mx/okqh_venta_casa_iztapalapa_-_0_raul-bernabe_c3n
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.345651,-99.212079",1950000,MXN,1932359.71,102738.64,,75,,26000,,,,http://alvaro-obregon.properati.com.mx/gx6v_venta_departamento_alvaro-obregon_calzada-al-desierto-de-los-leones_4375
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.382649,-99.143384",838522,MXN,830936.39,44178.77,,75,,11180.29333,,,,http://benito-juarez.properati.com.mx/o9sp_venta_departamento_benito-juarez_isabel-la-catolica_1096_antonio-pedro
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.465349,-99.150474",816800,MXN,809410.81,43034.31,,70,,11668.57143,,,,http://gustavo-a-madero.properati.com.mx/pwre_venta_departamento_gustavo-a-madero_olivo_560_jose-camacho
sell,apartment,|Playa del Carmen|Solidaridad|Quintana Roo|México|,"20.623851,-87.084126",145000,USD,2727232.5,145000,,79,,1835.443038,,,,http://playa-del-carmen-centro.properati.com.mx/ms7a_venta_departamento_playa-del-carmen-centro_avenida-aviacion_selva-co-realty-selva-co-realty
