operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|Solidaridad|Quintana Roo|México|,,2150000,MXN,2130550.51,113275.94,220,99,514.8906364,21717.17172,1,,,http://playa-del-carmen.properati.com.mx/joid_venta_casa_playa-del-carmen
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.365035,-99.148422",3680000,MXN,3646709.72,193886.26,,134,,27462.68657,,,,http://benito-juarez.properati.com.mx/orua_venta_departamento_benito-juarez_filipinas_702_g4-grupo-inmobiliario-colima
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.3738771434,-99.2007869482",3600000,MXN,3665262.8,194872.68,160,377,1217.95425,9549.071618,,8,,http://molino-de-rosas.properati.com.mx/kvs2_venta_casa_molino-de-rosas_lomelinbr
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.382986,-99.241837",3420000,MXN,3389061.67,180187.77,,150,,22800,,,,http://alvaro-obregon.properati.com.mx/qvpi_venta_departamento_alvaro-obregon_guillermo-ganzalez-camarena_900_fernando-vazquez_act
sell,store,|Solidaridad|Quintana Roo|México|,"20.6393105444,-87.0772504807",1800000,MXN,1784139.7,94858.16,337,100,281.4782196,18000,,,,http://playa-del-carmen.properati.com.mx/byrq_venta_casa_playa-del-carmen
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.382649,-99.143384",838522,MXN,830936.39,44178.77,,70,,11978.88571,,,,http://benito-juarez.properati.com.mx/pwyg_venta_departamento_benito-juarez_isabel-la-catolica_1096_pedro-mendoza
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.420166,-99.220367",3250000,USD,61127625,3250000,1722,1593,1887.340302,2040.175769,,,,http://miguel-hidalgo-df.properati.com.mx/cwdv_venta_casa_miguel-hidalgo
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.390415,-99.254997",1500000,USD,28212750,1500000,480,480,3125,3125,,,,http://cuajimalpa-de-morelos.properati.com.mx/fmv6_venta_departamento_cuajimalpa-de-morelos
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.420166,-99.220367",3400000,USD,63948900,3400000,,800,,4250,,,,http://lomas-altas.properati.com.mx/pile_venta_departamento_lomas-altas_mariscal-real-estate-mexico_28f
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.398732,-99.185244",1360000,MXN,1347696.92,71653.61,,80,,17000,,,,http://tacubaya.properati.com.mx/py8i_venta_casa_tacubaya_1-de-mayo_0_ana-leon
sell,apartment,|Iztapalapa|Distrito Federal|México|,,593000,MXN,587774.84,31250.49,56,56,558.0444643,10589.28571,,,,http://iztapalapa.properati.com.mx/hcmf_venta_departamento_iztapalapa
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.344201,-99.189162",17250000,MXN,17093951.74,908841.84,,500,,34500,,,,http://san-angel.properati.com.mx/pq3x_venta_casa_san-angel_rafael-checa_1_mayra-griselle-sanchez-martinez
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.680369568,-87.0355582237",299000,USD,5623741.5,299000,0,170,,1758.823529,,,,http://playa-del-carmen.properati.com.mx/bvk2_venta_departamento_playa-del-carmen
sell,house,|Álvaro Obregón|Distrito Federal|México|,,3750000,USD,70531875,3750000,3000,1400,1250,2678.571429,2,,,http://alvaro-obregon.properati.com.mx/bfe3_venta_casa_alvaro-obregon
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.418048,-99.158527",1141000,MXN,1130678.05,60115.27,,70,,16300,,,,http://cuauhtemoc.properati.com.mx/pel9_venta_departamento_cuauhtemoc_cordoba_113_javier-perez-rodriguez
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.368925,-99.17846",6240000,MXN,6185017.6,328841.62,,136,,45882.35294,,,,http://benito-juarez.properati.com.mx/r0da_venta_departamento_benito-juarez_jose-maria-rico_118_patricia-villanueva-castillo
sell,store,|Cuauhtémoc|Distrito Federal|México|,"19.405168,-99.142608",5135000,MXN,5088547.32,270545.09,,355,,14464.78873,,,,http://cuauhtemoc.properati.com.mx/onr8_venta_local_cuauhtemoc_bolivar_503_edgar-hidalgo-salvador
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.374144,-99.024486",513000,MXN,508359.14,27028.16,,42,,12214.28571,,,,http://iztapalapa.properati.com.mx/q7tm_venta_departamento_iztapalapa_luis-garcia_250_nestor-davalos
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.511015,-99.194455",575519,MXN,570312.65,30322.07,,50,,11510.38,,,,http://azcapotzalco.properati.com.mx/oxf1_venta_departamento_azcapotzalco_av-de-las-culturas_32_gabriela-vega
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6194371076,-87.0948068798",150000,USD,2821275,150000,1000,0,150,,,,,http://playa-del-carmen.properati.com.mx/erf8_venta_departamento_playa-del-carmen
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.383364,-99.168089",2460666,MXN,2438984.33,129674.58,,113,,21775.80531,,,,http://benito-juarez.properati.com.mx/rbq0_venta_departamento_benito-juarez_av-coyoacan_1_remate-bancario_e2b
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.393431,-99.175782",7890000,MXN,7818624.79,415696.35,,150,,52600,,,,http://benito-juarez.properati.com.mx/o2qs_venta_departamento_benito-juarez_dakota_1_adrii-ana-martinnez
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.3009808952,-99.1165857017",820000,MXN,812581.93,43202.91,65,,664.6601538,,,2,,http://tlalpan.properati.com.mx/r2ws_venta_departamento_tlalpan_portafolios-hipotecarios_7if
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.474285,-99.084981",684000,MXN,677973.07,36046.1,,74,,9243.243243,,,,http://san-juan-de-aragon.properati.com.mx/rbi4_venta_departamento_san-juan-de-aragon_av-torres_301_laura-ramirez_dad
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1315948,-86.8747753",650000,MXN,644272.56,34254.33,79,81,433.5991139,8024.691358,2,,,http://cancun.properati.com.mx/bm53_venta_casa_cancun
sell,apartment,|Solidaridad|Quintana Roo|México|,,290000,USD,5454465,290000,0,0,,,,,,http://playa-del-carmen.properati.com.mx/b9oy_venta_departamento_playa-del-carmen
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.287188,-99.170525",1300000,MXN,1288239.68,68492.42,,50,,26000,,,,http://miguel-hidalgo-tlalpan.properati.com.mx/o41s_venta_departamento_miguel-hidalgo_inventario-inmobiliario-5
sell,house,|Cozumel|Quintana Roo|México|,"20.4975920299,-86.9471821189",2900000,MXN,2874447.19,152827.03,426,176,358.7488967,16477.27273,1,,,http://cozumel.properati.com.mx/exhw_venta_casa_cozumel
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.269243,-99.212402",1950000,MXN,1932817.88,102763,0,136,,14338.23529,,,,http://tlalpan.properati.com.mx/lofn_venta_departamento_tlalpan_bliss-bienes-raices
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.443178,-99.20237",9403995,MXN,9318923.92,495463.43,,288,,32652.76042,,,,http://miguel-hidalgo-df.properati.com.mx/hw8d_venta_departamento_miguel-hidalgo
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394358,-99.177444",3000000,MXN,2972861.16,158059.45,,100,,30000,,,,http://benito-juarez.properati.com.mx/odnr_venta_departamento_benito-juarez_arturo-facio
sell,house,|Benito Juárez|Quintana Roo|México|,"21.082655,-86.857162",1900000,MXN,1882811.91,100104.31,110,135,910.0391818,14074.07407,2,,,http://cancun.properati.com.mx/duic_venta_casa_cancun
sell,store,|Cuauhtémoc|Distrito Federal|México|,,1200000,USD,22570200,1200000,,54,,22222.22222,,,,http://cuauhtemoc.properati.com.mx/lvbo_venta_local_cuauhtemoc_apartado_mariscal-real-estate-mexico_28f
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,,7693000,MXN,7623406.86,405317.11,180,180,2251.761722,42738.88889,,,,http://santa-fe-cuajimalpa.properati.com.mx/bb4o_venta_departamento_santa-fe-cuajimalpa
sell,house,|Miguel Hidalgo|Distrito Federal|México|,,1800000,MXN,1784139.7,94858.16,72,58,1317.474444,31034.48276,,,,http://miguel-hidalgo-df.properati.com.mx/pbib_venta_casa_miguel-hidalgo_grupo-bricova-sa-de-cv
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.341894,-99.224525",2605226,MXN,2582270.5,137292.74,,200,,13026.13,,,,http://tetelpan.properati.com.mx/rcbw_venta_casa_tetelpan_encino-grande_0_enrique-segura
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.370046,-99.146155",1500000,MXN,1486430.48,79029.72,,60,,25000,,,,http://benito-juarez.properati.com.mx/pik1_venta_departamento_benito-juarez_victor-hugo_103_victor-alberto-ramirez-diaz
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.331473,-99.144686",4150000,MXN,4112457.83,218648.9,,182,,22802.1978,,,,http://pueblo-la-candelaria.properati.com.mx/aodn_venta_departamento_coyoacan_division-del-norte_3279
sell,apartment,|Benito Juárez|Distrito Federal|México|,,1710000,MXN,1694530.74,90093.88,,10,,171000,,,,http://benito-juarez.properati.com.mx/o66f_venta_departamento_benito-juarez_nicolas-slutter_4_edmundo-pardavell-juarez
sell,apartment,|Iztapalapa|Distrito Federal|México|,,637348,MXN,631582.28,33579.62,,49,,13007.10204,,,,http://iztapalapa.properati.com.mx/pdku_venta_departamento_iztapalapa_jorge-trejo_c56
sell,apartment,|Azcapotzalco|Distrito Federal|México|,,1199000,MXN,1188153.44,63171.09,,49,,24469.38776,,,,http://azcapotzalco.properati.com.mx/omm8_venta_departamento_azcapotzalco_jorge-trejo_c56
sell,store,|Iztapalapa|Distrito Federal|México|,"19.381297,-99.090835",2682000,MXN,2657737.72,141305.14,,35,,76628.57143,,,,http://iztapalapa.properati.com.mx/nnfg_venta_local_iztapalapa_crujia-2-sector_carlos-hernandez_c5a
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.3716982,-99.2321418",1850000,MXN,1833698.97,97493.1,200,284,487.4655,6514.084507,2,,,http://alvaro-obregon.properati.com.mx/pca7_venta_casa_alvaro-obregon_century-21-movisa
sell,house,|Benito Juárez|Distrito Federal|México|,"19.360285,-99.148336",2804666,MXN,2779953.28,147803.03,,260,,10787.17692,,,,http://benito-juarez.properati.com.mx/r0em_venta_casa_benito-juarez_canarias_1013_remate-bancario_e2b
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.342083,-99.0532159",444125,MXN,440107.23,23399.38,30,56,779.9793333,7930.803571,,,,http://iztapalapa.properati.com.mx/azm1_venta_departamento_iztapalapa
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394073,-99.153915",3500000,MXN,3468337.99,184402.69,,120,,29166.66667,,,,http://benito-juarez.properati.com.mx/os8w_venta_departamento_benito-juarez_sandra-susana-diaz-alcantara
sell,house,|Tlalpan|Distrito Federal|México|,"19.300504,-99.122136",2860000,MXN,2834127.6,150683.34,,100,,28600,,,,http://tlalpan.properati.com.mx/p9ip_venta_casa_tlalpan_sicilia_0_luz-elena-tolentino-salinas
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,,750000,MXN,743215.24,39514.86,,60,,12500,,,,http://alvaro-obregon.properati.com.mx/ppxt_venta_departamento_alvaro-obregon_privada-nellie-campobello_1_mayra-griselle-sanchez-martinez
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.41263,-99.155464",1342123,MXN,1329981.76,70711.74,,90,,14912.47778,,,,http://cuauhtemoc.properati.com.mx/oh3t_venta_departamento_cuauhtemoc_coahuila_14_antonio-pedro
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.398725,-99.191203",949000,MXN,940638.1,50011.33,,197,,4817.258883,,,,http://bellavista.properati.com.mx/r3mq_venta_casa_bellavista_condor_1_remate-bancario_e2b
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.334868,-99.060641",400000,MXN,396381.42,21074.59,,60,,6666.666667,,,,http://presidentes-de-mexico.properati.com.mx/p5cg_venta_departamento_presidentes-de-mexico_anastasio-bustamante_5_itzel-villanueva
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.387651,-99.142257",750000,MXN,743215.24,39514.86,,70,,10714.28571,,,,http://benito-juarez.properati.com.mx/o9an_venta_departamento_benito-juarez_narciso-mendoza_10_sandra-sanchez-moreno
sell,house,|Álvaro Obregón|Distrito Federal|México|,,19243333,MXN,19069252.58,1013863.55,,472,,40769.77331,,,,http://alvaro-obregon.properati.com.mx/r2qg_venta_casa_alvaro-obregon_sierra-paracaimas_545_alberto-carrillo-mendez
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.443178,-99.20237",7927625,MXN,7855909.45,417678.68,,243,,32623.97119,,,,http://miguel-hidalgo-df.properati.com.mx/q2ri_venta_departamento_miguel-hidalgo_arq-hector-nolasco
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.410307,-99.065399",839000,MXN,831409.99,44203.95,,50,,16780,,,,http://iztacalco.properati.com.mx/pdjp_venta_departamento_iztacalco_jorge-trejo_c56
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.405298,-99.164986",5400000,MXN,5352419.1,284574.48,0,120,,45000,,,,http://cuauhtemoc.properati.com.mx/oil9_venta_departamento_cuauhtemoc_viva-houses-bienes-raices-sa-de-cv
sell,house,|Tlalpan|Distrito Federal|México|,"19.276875,-99.20817",3710000,MXN,3677310.02,195513.2,,354,,10480.22599,,,,http://tlalpan.properati.com.mx/r1hx_venta_casa_tlalpan_hortensia_8_federico-mendoza
sell,house,|Álvaro Obregón|Distrito Federal|México|,,10000000,MXN,9909537.15,526864.83,,472,,21186.44068,,,,http://alvaro-obregon.properati.com.mx/ox62_venta_casa_alvaro-obregon_sandra-susana-diaz-alcantara
sell,store,|Cuauhtémoc|Distrito Federal|México|,"19.405014,-99.141464",4250000,MXN,4211553.23,223917.55,,355,,11971.83099,,,,http://cuauhtemoc.properati.com.mx/luc0_venta_local_cuauhtemoc_bolivar_1_alejandra-sanchez_c9s
sell,house,|Benito Juárez|Quintana Roo|México|,"21.082655,-86.857162",7900000,MXN,7830390.83,416321.92,289,450,1440.560277,17555.55556,,,,http://cancun.properati.com.mx/q0jp_venta_casa_cancun_propiedades-cancun
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.37909,-99.142676",1615000,MXN,1600390.24,85088.67,,60,,26916.66667,,,,http://benito-juarez.properati.com.mx/p2rr_venta_departamento_benito-juarez_serafin-olarte_3_itzel-villanueva
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.379891,-99.265252",800000,USD,15046800,800000,,604,,1324.503311,,,,http://cumbres-reforma.properati.com.mx/3xh4_venta_departamentos_cuajimalpa-de-morelos_bosques-de-toronjos_0
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,15200000,MXN,15066068.55,801024.46,212,212,3778.417264,71698.11321,,,,http://miguel-hidalgo-df.properati.com.mx/hzka_venta_departamento_miguel-hidalgo
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.360389,-99.157155",2374266,MXN,2352787.61,125091.72,,70,,33918.08571,,,,http://benito-juarez.properati.com.mx/o64y_venta_departamento_benito-juarez_agustin-gutierrez_7_damiana-sanchez
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.496369,-99.072297",1430000,MXN,1417063.8,75341.67,,150,,9533.333333,,,,http://san-felipe-de-jesus.properati.com.mx/p1sa_venta_casa_san-felipe-de-jesus_625_0_ubaldo-velasco
sell,house,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.360526,-99.301674",1664227,MXN,1649563,87703.06,,220,,7564.668182,,,,http://cuajimalpa.properati.com.mx/r0ci_venta_casa_cuajimalpa_12-de-diciembre_13_remate-bancario_e2b
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.2759343,-99.1651297",1695000,MXN,1680064.74,89324.76,98,0,911.4771429,,,,,http://tlalpan.properati.com.mx/ifha_venta_departamento_tlalpan
sell,house,|Xochimilco|Distrito Federal|México|,"19.253476,-99.12606",2913000,MXN,2886648.07,153475.72,,219,,13301.36986,,,,http://xochimilco.properati.com.mx/lg4s_venta_casa_xochimilco_-4906-jazmin_0_francisco-diego-reza
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.401079,-99.24807",1500000,USD,28212750,1500000,0,325,,4615.384615,,,,http://miguel-hidalgo-df.properati.com.mx/d55p_venta_departamento_miguel-hidalgo
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.346767,-99.123658",1185000,MXN,1174280.1,62433.48,,75,,15800,,,,http://paseos-de-taxquena.properati.com.mx/qbhb_venta_departamento_paseos-de-taxquena_av-paseos-de-los-fresnos_93_ubaldo-velasco
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3733676,-99.1337252",2383606,MXN,2362043.09,125583.81,0,68,,35053.02941,,,,http://benito-juarez.properati.com.mx/pu6z_venta_departamento_benito-juarez_localty-s-a-de-c-v
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.354219,-99.126244",2200000,MXN,2180098.12,115910.26,,83,,26506.0241,,,,http://prado-churubusco.properati.com.mx/pa8b_venta_departamento_prado-churubusco_gral-antonio-cardenas_801_edson-escutia_cab
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.400785,-99.147419",1004878,MXN,996023.67,52956.04,,90,,11165.31111,,,,http://benito-juarez.properati.com.mx/r1le_venta_departamento_benito-juarez_diagonal-de-san-antonio_1809_ana-laura-ramirez
sell,house,|Solidaridad|Quintana Roo|México|,"20.6536021503,-87.0881161094",890000,MXN,882157.95,46902.09,80,80,586.276125,11125,2,,,http://playa-del-carmen.properati.com.mx/kqrc_venta_casa_playa-del-carmen_york-properties_60r
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.3205752,-99.2092897",22500000,MXN,22296458.83,1185445.88,1100,745,1077.678073,30201.34228,2,,,http://alvaro-obregon.properati.com.mx/bak0_venta_casa_alvaro-obregon
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.628466702,-87.0721328259",80000,USD,1504680,80000,0,0,,,,,,http://playa-del-carmen.properati.com.mx/fizq_venta_departamento_playa-del-carmen
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,,2096000,MXN,2077531.42,110457.05,,70,,29942.85714,,,,http://cuauhtemoc.properati.com.mx/rcwf_venta_departamento_cuauhtemoc_zacatecas_65_lucia-rosas-martinez
sell,house,|Benito Juárez|Quintana Roo|México|,"21.139641,-86.879738",1899000,MXN,1882267.22,100075.35,110,155,909.7759091,12251.6129,2,,,http://cancun.properati.com.mx/kkfv_venta_casa_cancun_brokers-cancun
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.350829,-99.081762",537000,MXN,532142.11,28292.64,,51,,10529.41176,,,,http://el-manto.properati.com.mx/mofu_venta_departamento_el-manto_el-roble_30_omar-flores
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.353288,-99.244721",3200000,MXN,3171051.78,168596.74,,100,,32000,,,,http://el-rincon.properati.com.mx/p80m_venta_casa_el-rincon_av-centenario_alejandra-hernandez
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.388044,-99.185753",1360000,MXN,1347696.92,71653.61,,300,,4533.333333,,,,http://benito-juarez.properati.com.mx/qczc_venta_departamento_benito-juarez_anillo-perif-blvd-adolfo-lopez-mateos_1040_enrique-segura
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.381403,-99.16362",1410000,MXN,1397244.71,74287.94,,60,,23500,,,,http://benito-juarez.properati.com.mx/ojpb_venta_departamento_benito-juarez_miguel-serrano_0_luz-elena-tolentino-salinas
sell,house,|Tlalpan|Distrito Federal|México|,"19.26723,-99.155769",1137592,MXN,1127568.25,59949.93,,150,,7583.946667,,,,http://tlalpan.properati.com.mx/r9pd_venta_casa_tlalpan_tepozan_141_alejandro_c5b
sell,apartment,|Solidaridad|Quintana Roo|México|,,298999,USD,5623722.69,298999,0,0,,,,,,http://playa-del-carmen.properati.com.mx/bp4l_venta_departamento_playa-del-carmen
sell,house,|Iztapalapa|Distrito Federal|México|,,2050000,MXN,2031455.11,108007.29,,250,,8200,,,,http://iztapalapa.properati.com.mx/odlo_venta_casa_iztapalapa_2da-cerrada-de-la-calle-8_1_lidia-martinez-jimenez_6p2
sell,store,|Benito Juárez|Quintana Roo|México|,,1500000,MXN,1486430.48,79029.72,0,230,,6521.73913,,,,http://cancun.properati.com.mx/b6xd_venta_local_cancun
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.377169,-99.187643",1072666,MXN,1062962.18,56514.99,,60,,17877.76667,,,,http://benito-juarez.properati.com.mx/p96w_venta_departamento_benito-juarez_av-revolucion_829_ricardo-bahena-leyte
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.3291728032,-99.2620794475",9950000,MXN,9862327.82,524354.83,478,390,1096.976632,25512.82051,2,,,http://alvaro-obregon.properati.com.mx/hosx_venta_casa_alvaro-obregon
sell,house,|Iztacalco|Distrito Federal|México|,,847000,MXN,839536.77,44636.03,,80,,10587.5,,,,http://iztacalco.properati.com.mx/nvwz_venta_casa_iztacalco_caracol_24_miguel-angel-heredia-juarez
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.339312,-99.251241",5724000,MXN,5672219.09,301577.43,,580,,9868.965517,,,,http://alvaro-obregon.properati.com.mx/q45b_venta_casa_alvaro-obregon_ursus_0_mariana-garcia-garrido
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.33923,-99.218987",2800000,MXN,2774670.35,147522.15,,83,,33734.93976,,,,http://olivar-de-los-padres.properati.com.mx/pd87_venta_departamento_olivar-de-los-padres_inventario-inmobiliario-8
sell,apartment,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",8220300,MXN,8145936.89,433098.7,,152,,54080.92105,,,,http://benito-juarez.properati.com.mx/q6ck_venta_departamento_benito-juarez_jorge-trejo_c56
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.469681,-99.086136",2500000,MXN,2477384.14,131716.2,,336,,7440.47619,,,,http://san-juan-de-aragon.properati.com.mx/os2n_venta_casa_san-juan-de-aragon_sandra-susana-diaz-alcantara
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.461871,-99.129227",1440000,MXN,1426973.24,75868.53,,67,,21492.53731,,,,http://cuauhtemoc.properati.com.mx/pkyf_venta_departamento_cuauhtemoc_felipe-villanueva_22_edith-diaz
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.370822,-99.105239",681000,MXN,674839.38,35879.49,,58,,11741.37931,,,,http://aculco.properati.com.mx/peny_venta_departamento_aculco_av-rio-churubusco_902_edith-diaz
sell,house,|Solidaridad|Quintana Roo|México|,,1550000,MXN,1536342.41,81683.41,148,155,551.9149324,10000,2,,,http://playa-del-carmen.properati.com.mx/kqec_venta_casa_playa-del-carmen_york-properties_60r
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.428554,-99.140051",739000,MXN,732314.77,38935.31,,76,,9723.684211,,,,http://cuauhtemoc.properati.com.mx/oopj_venta_departamento_cuauhtemoc_aldaco_1_edgar-hidalgo-salvador
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3916492,-99.1747107",4500000,MXN,4460349.25,237145.4,112,112,2117.369643,40178.57143,,,,http://benito-juarez.properati.com.mx/ln7z_venta_departamento_benito-juarez_quality-hernandez
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.4360237,-99.1546097",30000000,MXN,29735661.83,1580969.34,250,250,6323.87736,120000,,,,http://cuauhtemoc.properati.com.mx/k5ka_venta_departamento_cuauhtemoc
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.2790911,-99.2114234",771282,MXN,764485.96,40645.77,70,72,580.6538571,10712.25,,,,http://tlalpan.properati.com.mx/cmyg_venta_departamento_tlalpan
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.368942,-99.224435",1060666,MXN,1051320.1,55896.01,,90,,11785.17778,,,,http://alvaro-obregon.properati.com.mx/r3v3_venta_departamento_alvaro-obregon_pregoneros_2_remate-bancario_e2b
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.399818,-99.150869",2280000,MXN,2259374.44,120125.18,,129,,17674.4186,,,,http://benito-juarez.properati.com.mx/mkh6_venta_departamento_benito-juarez_dr-vertiz_583_alejandro-ramirez-santiago
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.326316,-99.131146",1015000,MXN,1005818.01,53476.78,,71,,14295.77465,,,,http://avante.properati.com.mx/p5b3_venta_departamento_avante_calzada-de-la-virgen_300_edith-diaz
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.439603,-99.190356",3950000,MXN,3914267.21,208111.61,,60,,65833.33333,,,,http://granada.properati.com.mx/p356_venta_departamento_granada_lago-onega_casa-bonita
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.146414,-86.843369",1991898,MXN,1974346.67,104970.98,300,124,349.9032667,16063.69355,,,,http://cancun.properati.com.mx/bxie_venta_departamento_cancun
sell,apartment,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",3267964,MXN,3238401.07,172177.53,,80,,40849.55,,,,http://benito-juarez.properati.com.mx/oxh5_venta_departamento_benito-juarez_inventario-inmobiliario-8
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.452297,-99.138695",553170,MXN,548165.83,29144.58,,69,,8016.956522,,,,http://cuauhtemoc.properati.com.mx/pfwp_venta_departamento_cuauhtemoc_paseo-de-la-reforma-nte_730_adami-delgadillo
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,,1962300,MXN,1944548.37,103386.68,,65,,30189.23077,,,,http://manzanastitla.properati.com.mx/hu9v_venta_departamento_manzanastitla_enttorno
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.401079,-99.24807",33280000,MXN,32978940.13,1753406.18,,980,,33959.18367,,,,http://miguel-hidalgo-df.properati.com.mx/nnv0_venta_casa_miguel-hidalgo_bosque-de-alisos_100_grupo-torre-18
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.515556,-99.158339",2800000,MXN,2774670.35,147522.15,,380,,7368.421053,,,,http://gustavo-a-madero.properati.com.mx/qave_venta_casa_gustavo-a-madero_calle-17_16_scalare-innovacion-inmobiliaria
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.305233,-99.12269",905000,MXN,896812.97,47681.26,,90,,10055.55556,,,,http://coyoacan.properati.com.mx/lpld_venta_departamento_coyoacan_rancho-de-los-arcos_32_alejandro-ramirez-santiago_bq6
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.440935,-99.188522",6857500,MXN,6797076.66,361383.24,102,102,3542.972941,67230.39216,,,,http://miguel-hidalgo-df.properati.com.mx/pzqw_venta_departamento_miguel-hidalgo_creditice-division-inmobiliaria-sa-de-cv
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.382275,-99.270241",1946000,USD,36601341,1946000,0,400,,4865,,,,http://cuajimalpa-de-morelos.properati.com.mx/i4bz_venta_departamento_cuajimalpa-de-morelos
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.433077,-99.198212",2400000,USD,45140400,2400000,,472,,5084.745763,,,,http://miguel-hidalgo-df.properati.com.mx/q5ky_venta_departamento_miguel-hidalgo_ibsen_lourdes-montemayor
sell,apartment,|Tláhuac|Distrito Federal|México|,"19.2834941715,-99.0553173423",148500,MXN,147156.57,7823.94,49,49,159.6722449,3030.612245,,,,http://tlahuac.properati.com.mx/b01o_venta_departamento_tlahuac
